,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
15,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/92/4f/caption.jpg?w=500&h=400&s=1,Dine-in Buffet at Atmosphere 360 restaurant Kuala Lumpur(with transfer),,3–4 hours,$50.04,per adult,Free cancellation,By Travel Yamu Experience at Malaysia,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d17188999-Reviews-Travel_Yamu_Experience_at_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html
16,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/74/2c/caption.jpg?w=500&h=400&s=1,Skip the Line: Petronas Twin Towers Admission Ticket (E-Ticket),,45 minutes,$26.50,per adult,,By Benjamin Tuck,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d19677224-Reviews-Benjamin_Tuck-Kuala_Lumpur_Wilayah_Persekutuan.html
17,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/f2/26/caption.jpg?w=500&h=400&s=1,Private Half-Day Batu Caves Waterfalls and Hot Springs Tour,Bus Tours,4 hours,$98.43,per adult,Free cancellation,By Withlocals,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d10553662-Reviews-Withlocals-Kuala_Lumpur_Wilayah_Persekutuan.html
18,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/19/1a/caption.jpg?w=500&h=400&s=1,Genting Highlands Day Trip from Kuala Lumpur with Skyway Cable Car Ride,Bus Tours,6+ hours,$33.54,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
19,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e1/f3/48/caption.jpg?w=500&h=400&s=1,Petronas Twin Towers Admission Tickets (E-Tickets),Skyscrapers & Towers,45 minutes,$34.00,per adult,,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
20,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/16/ef/caption.jpg?w=500&h=400&s=1,Private Tour Kuala Lumpur with Petronas Twin Towers Observation Deck & Batu Cave,Bus Tours,6+ hours,$110.00,per adult,Free cancellation,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
21,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/ab/46/caption.jpg?w=500&h=400&s=1,Private Guided Kuala Lumpur Day Trip With Skip-the-Line Petronas Twin Towers,Full-day Tours,6+ hours,$101.54,per adult,Free cancellation,By Yettosee Asia Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g293916-d15345469-Reviews-Yettosee_Asia_Tours_Travels-Bangkok.html
22,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/3c/1e/71/caption.jpg?w=500&h=400&s=1,Private Full Day Cameron Highlands Nature Tour from Kuala Lumpur,Bus Tours,10–12 hours,$114.88,per adult,Free cancellation,By Asni Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
23,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c4/09/36/caption.jpg?w=500&h=400&s=1,Highlights & Hidden Gems With Locals: Best of Kuala Lumpur Private Tour,City Tours,4 hours,$49.78,per adult,Free cancellation,By Withlocals,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d10553662-Reviews-Withlocals-Kuala_Lumpur_Wilayah_Persekutuan.html
24,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/aa/41/caption.jpg?w=500&h=400&s=1,Malacca Historical Private Tour With Personal Chauffeur,Bus Tours,6+ hours,$95.00,per adult,Free cancellation,By Tripmakersonline Tours & Travels,Kuala Lumpur,Malaysia,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html
