,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
91,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/20/b9/5e/caption.jpg?w=500&h=400&s=1,AIRE The Ancient Thermal Bath & 60' Relaxing Massage,,2 hours,$147.08,per adult,Free cancellation,By AIRE Ancient Baths Barcelona,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d2368487-Reviews-AIRE_Ancient_Baths_Barcelona-Barcelona_Catalonia.html
92,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f4/b9/d5/caption.jpg?w=500&h=400&s=1,Barcelona Tapas Crawl Tour,,2–3 hours,$79.73,per adult,Free cancellation,By Food Lover Tour,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d5953405-Reviews-Food_Lover_Tour-Barcelona_Catalonia.html
93,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b1/df/3e/caption.jpg?w=500&h=400&s=1,Wine tasting & E-bike Barcelona's coastline Small Group tour,E-Bike Tours,6+ hours,$79.44,per adult,Free cancellation,By In Out Barcelona Tours,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d7365281-Reviews-In_Out_Barcelona_Tours-Barcelona_Catalonia.html
94,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1f/fa/4a/caption.jpg?w=500&h=400&s=1,Fast Entry Sagrada Família Guided Tour,Walking Tours,1–2 hours,$59.06,per adult,Free cancellation,By City Wonders,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d6522519-Reviews-City_Wonders-Barcelona_Catalonia.html
95,,,4,3,,,5,,Barcelona,Spain,
96,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/d2/94/caption.jpg?w=500&h=400&s=1,Barcelona Highligjhts & Montserrat with Pick up and Optional Attractions Tickets,Bus Tours,6+ hours,$113.98,per adult,Free cancellation,By Barcelona Day Tours,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d1603406-Reviews-Barcelona_Day_Tours-Barcelona_Catalonia.html
97,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f7/03/19/caption.jpg?w=500&h=400&s=1,"Cocktail Masterclass with Tapas in Barcelona, Spain",Cooking Classes,2 hours,$44.12,per adult,Free cancellation,By Paella Cooking Experience,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d3757398-Reviews-Paella_Cooking_Experience-Barcelona_Catalonia.html
98,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/43/7b/caption.jpg?w=500&h=400&s=1,Barcelona Half-Day Bike Tour,City Tours,210–240 minutes,$33.94,per adult,Free cancellation,By Fat Tire Tours Barcelona,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d564623-Reviews-Fat_Tire_Tours_Barcelona-Barcelona_Catalonia.html
99,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8d/86/aa/caption.jpg?w=500&h=400&s=1,Montserrat Day Trip with Lunch and Wine Tasting from Barcelona,Bus Tours,6+ hours,$141.42,per adult,Free cancellation,By Spanish Trails by Alba Programas,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d1474663-Reviews-Spanish_Trails_by_Alba_Programas-Barcelona_Catalonia.html
100,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/30/27/caption.jpg?w=500&h=400&s=1,Medieval Girona Private Tour with Scenic Train Ride,Day Trips,5 hours,$159.52,per adult,Free cancellation,By Withlocals,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d10436307-Reviews-Withlocals-Barcelona_Catalonia.html
101,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/14/f5/caption.jpg?w=500&h=400&s=1,Spend 1 day in Andorra,Full-day Tours,6+ hours,$152.73,per adult,,By Antonio Falcon,Barcelona,Spain,https://www.tripadvisor.com/Attraction_Review-g187497-d17572036-Reviews-Antonio_Falcon-Barcelona_Catalonia.html
102,,,5,4,,,6,,Barcelona,Spain,
