,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
291,Cape Town Airport Transfers to Camps Bay,,1–2 hours,$23.25,per group,Free cancellation,By Bosch Travel and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d14005297-Reviews-Bosch_Travel_and_Tours-Cape_Town_Central_Western_Cape.html
292,Hike Lion's Head Sunrise morning tour,Ports of Call Tours,3 hours,$54.70,per adult,Free cancellation,By Cape Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17413519-Reviews-Cape_Escape_Tours-Cape_Town_Central_Western_Cape.html
293,Sandboarding from Cape Town (Half Day Guided Experience with Transport),,4 hours,$63.82,per adult,Free cancellation,By CapeXtreme Adventure Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d4476329-Reviews-CapeXtreme_Adventure_Tours-Cape_Town_Central_Western_Cape.html
294,Half day African Penguin Tour,Bus Tours,4–6 hours,$37.61,per adult,Free cancellation,By Glorious Cape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17455398-Reviews-Glorious_Cape_Tours-Cape_Town_Central_Western_Cape.html
295,Private Airport Transfer: Cape Town International Airport (CPT) to Cape Town,,25 minutes,$8.06,per adult,Free cancellation,By Taxi2Airport Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19932245-Reviews-Taxi2Airport_Cape_Town-Cape_Town_Central_Western_Cape.html
296,Airport Transfer (Cape Town),,1 hour,$46.50,per group,Free cancellation,By Africa Afrika Tours and Transfers,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d9787781-Reviews-Africa_Afrika_Tours_and_Transfers-Cape_Town_Central_Western_Cape.html
297,2-Hour Surf Lesson in Cape Town,,2 hours,$30.77,per adult,Free cancellation,By Atlantic Surf School,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g6736900-d20480910-Reviews-Atlantic_Surf_School-Bloubergstrand_Western_Cape.html
298,Shuttle Transfer Transport from Cape Town City Center (CBD) to Cape Town Airport,,20–30 minutes,$11.28,per adult,Free cancellation,By SadiCapeTours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d11914490-Reviews-SadiCapeTours-Cape_Town_Central_Western_Cape.html
299,Kirstenbosch National Botanical Gardens Self-guided Audio Tour,City Tours,1 hour,$5.34,per adult,,By VoiceMap Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20034671-Reviews-VoiceMap_Cape_Town-Cape_Town_Central_Western_Cape.html
300,Cape Town City Tour Half-Day,Bus Tours,3–4 hours,$43.38,per adult,Free cancellation,By African Eagle Day Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1936720-Reviews-African_Eagle_Day_Tours-Cape_Town_Central_Western_Cape.html
301,30min Harbour Boat Cruise Cape Town,Full-day Tours,30 minutes,$8.21,per adult,,By Waterfront Boat Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d23730759-Reviews-Waterfront_Boat_Tours-Cape_Town_Central_Western_Cape.html
302,Private Garden Route Tour from Cape Town with Game Drive,Bus Tours,3+ days,$666.94,per adult,Free cancellation,By Cape Convoy,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1237254-Reviews-Cape_Convoy-Cape_Town_Central_Western_Cape.html
303,Cape Town Private Airport Transfer,,30 minutes,$44.45,per group,Free cancellation,By Good Times In Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19611200-Reviews-Good_Times_In_Cape_Town-Cape_Town_Central_Western_Cape.html
304,Cape Peninsula Sightseeing - (Traveler's Choice Award),Bus Tours,4–7 hours,$75.22,per adult,Free cancellation,By Cape Town Tours by Travel Host Africa Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20884406-Reviews-Cape_Town_Tours_by_Travel_Host_Africa_Travel_Tours-Cape_Town_Central_Western_Cap.html
305,Exclusive foodie tour Cape Town city,Bus Tours,6 hours,$229.07,per adult,Free cancellation,By Cape Food & Wine Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d10086395-Reviews-Cape_Food_Wine_Tours-Cape_Town_Central_Western_Cape.html
306,Guided Cape Winelands Tour,Bus Tours,7–8 hours,$297.45,per group,Free cancellation,By Winelands Guide,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312673-d20055353-Reviews-Winelands_Guide-Stellenbosch_Western_Cape.html
307,Constantia Valley and Winelands tour,Adventure Tours,2–3 hours,$75.22,per adult,Free cancellation,By Ebike Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17550438-Reviews-Ebike_Cape_Town-Cape_Town_Central_Western_Cape.html
308,"PVT Township 3-part Tour: Zumba w/ Kids, African Meal, Stroll 'Hood w/ a Founder",Luxury Car Tours,4–7 hours,$78.94,per adult,Free cancellation,By Side by Side Experiences & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16710255-Reviews-Side_by_Side_Experiences_Tours-Cape_Town_Central_Western_Cape.html
309,Private Cape Point Tour - A full day of exploring the Cape Peninsula,Private and Luxury,6+ hours,$124.45,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
310,Urban Safari in Cape Town,Bus Tours,6+ hours,$77.95,per adult,Free cancellation,By Kiff Kombi Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d12128039-Reviews-Kiff_Kombi_Tours-Cape_Town_Central_Western_Cape.html
311,Cape Winelands Private Tour,Full-day Tours,6+ hours,$87.53,per adult,Free cancellation,By Morkel Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17436929-Reviews-Morkel_Travel_Tours-Cape_Town_Central_Western_Cape.html
312,3 Day Namaqualand Spring Flower Tour - South Africa West Coast,Bus Tours,3 days,$519.69,per adult,Free cancellation,By Capey Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19460959-Reviews-Capey_Tours-Cape_Town_Central_Western_Cape.html
313,Cape Point Penguin Tour,Walking Tours,6+ hours,$116.25,per adult,Free cancellation,By Santacruise Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d11678209-Reviews-Santacruise_Tours-Cape_Town_Central_Western_Cape.html
314,Chapmans Peak Coastal Ebike Tour,Adventure Tours,3–4 hours,$99.15,per adult,Free cancellation,By Ebike Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17550438-Reviews-Ebike_Cape_Town-Cape_Town_Central_Western_Cape.html
315,Cape Peninsula Private Tour,Bus Tours,6+ hours,$245.89,per group,Free cancellation,By Good Times In Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19611200-Reviews-Good_Times_In_Cape_Town-Cape_Town_Central_Western_Cape.html
316,3 Day Big 5 and Bungee Tour - Garden Route Small Group Tour from Cape Town,Adventure Tours,3 days,$335.06,per adult,Free cancellation,By CapeXtreme Adventure Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d4476329-Reviews-CapeXtreme_Adventure_Tours-Cape_Town_Central_Western_Cape.html
317,Private Cape Peninsula Tour,Bus Tours,7–8 hours,$324.80,per group,Free cancellation,By Winelands Guide,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312673-d20055353-Reviews-Winelands_Guide-Stellenbosch_Western_Cape.html
318,Private Tour with Wine Expert to Cape of Good Hope & Constantia Wine Region,Car Tours,6+ hours,$225.31,per adult,Free cancellation,By Luhambo Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1764070-Reviews-Luhambo_Tours-Cape_Town_Central_Western_Cape.html
319,Cape Town Arts and Cultural Tour - Langa Township,Full-day Tours,4 hours,$72.94,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
320,Full day Cape Winelands ( Stellenbosch and Franschoek ),,6+ hours,$75.22,per adult,Free cancellation,By Cape Prosperous Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d13370640-Reviews-Cape_Prosperous_Tours-Cape_Town_Central_Western_Cape.html
321,,1,10,,,12,,Cape Town,South Africa,
322,Cape Town Airport Transfers to Camps Bay,,1–2 hours,$23.25,per group,Free cancellation,By Bosch Travel and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d14005297-Reviews-Bosch_Travel_and_Tours-Cape_Town_Central_Western_Cape.html
323,Hike Lion's Head Sunrise morning tour,Ports of Call Tours,3 hours,$54.70,per adult,Free cancellation,By Cape Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17413519-Reviews-Cape_Escape_Tours-Cape_Town_Central_Western_Cape.html
324,Sandboarding from Cape Town (Half Day Guided Experience with Transport),,4 hours,$63.82,per adult,Free cancellation,By CapeXtreme Adventure Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d4476329-Reviews-CapeXtreme_Adventure_Tours-Cape_Town_Central_Western_Cape.html
325,Half day African Penguin Tour,Bus Tours,4–6 hours,$37.61,per adult,Free cancellation,By Glorious Cape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17455398-Reviews-Glorious_Cape_Tours-Cape_Town_Central_Western_Cape.html
326,Private Airport Transfer: Cape Town International Airport (CPT) to Cape Town,,25 minutes,$8.06,per adult,Free cancellation,By Taxi2Airport Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19932245-Reviews-Taxi2Airport_Cape_Town-Cape_Town_Central_Western_Cape.html
327,,1,11,,,13,,Cape Town,South Africa,
328,,,,,,,Clear all filters,Cape Town,South Africa,
329,Cape Town: Platteklip Gorge Half-Day Hike on Table Mountain,Ports of Call Tours,2–3 hours,$71.80,per adult,,By OTC Adventures,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d10815990-Reviews-OTC_Adventures-Cape_Town_Central_Western_Cape.html
330,Full-Day Tour to Cape Point and Cape of Good Hope,Adventure Tours,6+ hours,$64.96,per adult,Free cancellation,By Ordain Hove,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d21133692-Reviews-Ordain_Hove-Cape_Town_Central_Western_Cape.html
331,Private Tour: Cape of Good Hope & Penguin Colony,Bus Tours,8–9 hours,$103.87,per adult,Free cancellation,By Zion Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19620484-Reviews-Zion_Escape_Tours-Cape_Town_Central_Western_Cape.html
332,Revel in the Cape Peninsula (Penguins & Cape of Good Hope),Bus Tours,6–8 hours,$115.56,per adult,Free cancellation,By Reveler Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d15866752-Reviews-Reveler_Tours-Cape_Town_Western_Cape.html
333,Cape Peninsula Tour,Bus Tours,6–9 hours,$99.15,per adult,Free cancellation,By Chalula Private Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19975936-Reviews-Chalula_Private_Tours-Cape_Town_Central_Western_Cape.html
334,Full Day visit to Cape Point Cape of Good Hope for Special needs from Cape Town,Adventure Tours,6+ hours,$403.44,per adult,Free cancellation,By Ordain Hove,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d21133692-Reviews-Ordain_Hove-Cape_Town_Central_Western_Cape.html
335,Camps Bay and Hout Bay Helicopter Tours from Cape town,Adventure Tours,16–20 minutes,$372.67,per adult,Free cancellation,By Sport Helicopters,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d8617311-Reviews-Sport_Helicopters-Cape_Town_Central_Western_Cape.html
336,West Coast Day Trip from Cape Town,Full-day Tours,6+ hours,$108.66,per adult,Free cancellation,By Southern Xplorer Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d15611108-Reviews-Southern_Xplorer_Tours-Cape_Town_Western_Cape.html
337,Township Cultural & Music Experience - Private Tour,Bus Tours,4 hours,$109.41,per adult,Free cancellation,By Mamnkeli Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d17351096-Reviews-Mamnkeli_Tours-Cape_Town_Western_Cape.html
338,Private Garden Route Getaway Safari 5 Day Tour from Cape Town,Adventure Tours,3+ days,"$1,688.98",per adult,Free cancellation,By Hotspots2c,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2142063-Reviews-Hotspots2c-Cape_Town_Central_Western_Cape.html
339,Peninsula Photography Tour,Full-day Tours,6+ hours,$469.34,per group,Free cancellation,By Capture Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17751528-Reviews-Capture_Cape_Town-Cape_Town_Central_Western_Cape.html
340,Cape Town: India Venster Half-Day Hike on Table Mountain,Ports of Call Tours,3–4 hours,$78.64,per adult,,By OTC Adventures,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d10815990-Reviews-OTC_Adventures-Cape_Town_Central_Western_Cape.html
341,Table Mountain Private Hike Tour of Kasteelpoort Route from Cape Town,,5 hours,$154.29,per adult,Free cancellation,By Mother City Hikers,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2615119-Reviews-Mother_City_Hikers-Cape_Town_Central_Western_Cape.html
342,2 Day Private Western Cape Wildlife Safari to Oudshoorn Escape,Bus Tours,2 days,$673.54,per adult,Free cancellation,By Hotspots2c,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2142063-Reviews-Hotspots2c-Cape_Town_Central_Western_Cape.html
343,Camino Private Package wine experience from Cape Town,Bus Tours,6+ hours,$136.76,per adult,Free cancellation,By Camino Wine Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312673-d2625436-Reviews-Camino_Wine_Tours-Stellenbosch_Western_Cape.html
344,Cape of Good Hope and Boulders Beach full Day Private Tour (pay per Vehicle),Bus Tours,6–9 hours,$273.52,per group,Free cancellation,By Cape Archives Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17735704-Reviews-Cape_Archives_Tours-Cape_Town_Central_Western_Cape.html
345,10 Day Cape Town Complete Combo including Garden Route Guided Small Group Tour,Adventure Tours,3+ days,"$1,360.76",per adult,Free cancellation,By Hotspots2c,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2142063-Reviews-Hotspots2c-Cape_Town_Central_Western_Cape.html
346,Wine- daily Tours,,6+ hours,$99.15,per adult,Free cancellation,By Beyond The Vine Wine Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d19119545-Reviews-Beyond_The_Vine_Wine_Tours-Cape_Town_Western_Cape.html
347,Robben Island Prison Museum and Table Mountain - Full day,Bus Tours,6+ hours,$194.84,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
348,Private Cycling Tour of The Cape Peninsula from Cape Town,Shore Excursions,5–8 hours,$201.72,per adult,Free cancellation,By AWOL Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d481272-Reviews-AWOL_Tours-Cape_Town_Central_Western_Cape.html
349,Cape Point Full Day Tour With Wine Tasting,Bus Tours,6+ hours,$54.70,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
350,Shared Tour: Boulders Beach Penguin’s Colony & Cape of Good Hope,Bus Tours,6+ hours,$44.45,per adult,Free cancellation,By Zion Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19620484-Reviews-Zion_Escape_Tours-Cape_Town_Central_Western_Cape.html
351,Four Day Garden Route (escorted tour),Bus Tours,3+ days,"$1,032.54",per adult,Free cancellation,By Hylton Ross Exclusive Touring,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d3792341-Reviews-Hylton_Ross_Exclusive_Touring-Cape_Town_Central_Western_Cape.html
352,Hike Table Mountain's Most Scenic Hiking Route With Experienced Guides,Walking Tours,5 hours,$87.67,per adult,,By Hike Addicts,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d12050308-Reviews-Hike_Addicts-Cape_Town_Central_Western_Cape.html
353,Cape Point/Boulders Beach/Wine Tasting- Best Of Cape Town In A Day,Bus Tours,6–8 hours,$91.17,per adult,Free cancellation,By Kareem Tape,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17559457-Reviews-Kareem_Tape-Cape_Town_Central_Western_Cape.html
354,Cape Winelands Private 9 hour Tour,Bus Tours,6+ hours,$239.33,per group,Free cancellation,By Good Times In Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19611200-Reviews-Good_Times_In_Cape_Town-Cape_Town_Central_Western_Cape.html
355,Cape Town Couple’s Tour - Private Tour of Cape Town's Best Destinations.,Bus Tours,4–8 hours,$75.22,per adult,Free cancellation,By Cape Town Tours by Travel Host Africa Travel & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d20884406-Reviews-Cape_Town_Tours_by_Travel_Host_Africa_Travel_Tours-Cape_Town_Central_Western_Cap.html
356,Birdwatching in Cape Town,Ports of Call Tours,6+ hours,$105.20,per adult,Free cancellation,By Alfies Adventures,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g8048818-d18921807-Reviews-Alfies_Adventures-Cape_Point_Western_Cape.html
357,Full Day Safari Aquila Game Reserve - Cape Town,Shore Excursions,6+ hours,$187.36,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
358,Cape Point & Peninsula Day Tour from Cape Town,Bus Tours,6+ hours,$159.74,per adult,Free cancellation,By Zulu Safaris Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19928284-Reviews-Zulu_Safaris_Cape_Town-Cape_Town_Central_Western_Cape.html
359,,1,12,,,14,,Cape Town,South Africa,
360,,,,,,,Clear all filters,Cape Town,South Africa,
361,Cape of Good Hope. RenesTours.,Bus Tours,6+ hours,$205.14,per group,Free cancellation,By René Mentor,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g8048818-d20028931-Reviews-Rene_Mentor-Cape_Point_Western_Cape.html
362,Private Cape Winelands Panoramic Guided Day Tour from Cape Town,Bus Tours,6+ hours,$122.74,per adult,Free cancellation,By I & F Elegant Country Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312668-d3645639-Reviews-I_F_Elegant_Country_Tours-Paarl_Western_Cape.html
363,Your own Private Photoshoot in Cape Town,,1 hour,$60.86,per adult,Free cancellation,By Your own photoshoot in Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g15292460-d20366400-Reviews-Your_own_photoshoot_in_Cape_Town-Bo_Kaap_Western_Cape.html
364,Cape of Good Hope & African Penguins Boulder's Beach Private Tour Full Day,Adventure Tours,8–30 minutes,$136.76,per adult,Free cancellation,By Chalula Private Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19975936-Reviews-Chalula_Private_Tours-Cape_Town_Central_Western_Cape.html
365,Cape Town City Tour Half Day,Bus Tours,4 hours,$53.97,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
366,3 - Day Luxury Private Tour - Table Mt/Cape Peninsula/Stellenbosch Wine Tasting,Bus Tours,3 days,"$1,230.84",per group,Free cancellation,By Wild Almond Day Trips and Charters,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1722390-d15834660-Reviews-Wild_Almond_Day_Trips_and_Charters-Cape_Town_Western_Cape.html
367,Pop-Up Cinema in the Community + Post Film Discussion with Locals,,3 hours,$35.07,per adult,Free cancellation,By Side by Side Experiences & Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16710255-Reviews-Side_by_Side_Experiences_Tours-Cape_Town_Central_Western_Cape.html
368,Full Day Cape Winelands,Full-day Tours,6+ hours,$94.82,per adult,Free cancellation,By ILIOS Travel,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d7785550-Reviews-ILIOS_Travel-Cape_Town_Central_Western_Cape.html
369,3 Day Adventure - Hike and Wine Pilates,Walking Tours,3 days,$358.98,per adult,Free cancellation,By 3 Day Adventure - Hike and Wine Pilates,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312663-d18894856-Reviews-3_Day_Adventure_Hike_and_Wine_Pilates-Hermanus_Overstrand_Overberg_District_West.html
370,City Escape: Cape Town Classics Private Day Trip,Bus Tours,6+ hours,$147.08,per adult,Free cancellation,By Withlocals,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d16875283-Reviews-Withlocals-Cape_Town_Central_Western_Cape.html
371,Sandboarding,Adventure Tours,2–4 hours,$108.66,per adult,Free cancellation,By Downhill Adventures,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d2547975-Reviews-Downhill_Adventures-Cape_Town_Central_Western_Cape.html
372,Guided Day Surf Trip,,4 hours,$161.31,per adult,Free cancellation,By Gary's Surf School,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g1509162-d7218293-Reviews-Gary_s_Surf_School-Muizenberg_Western_Cape.html
373,2-Day Private Tour: The Cape Pensinsula & Winelands from Cape Town,Bus Tours,2 days,$204.80,per adult,Free cancellation,By Zion Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19620484-Reviews-Zion_Escape_Tours-Cape_Town_Central_Western_Cape.html
374,"""Hike & Wine"" - Table Mountain, Kirstenbosch and Constantia",,4 hours,$27.35,per adult,Free cancellation,By CapeGuide.NL,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19945153-Reviews-CapeGuide_NL-Cape_Town_Central_Western_Cape.html
375,Cape Peninsula Cycle Tour,Bike Tours,6 hours,$69.78,per adult,Free cancellation,By Cape Active Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d18845624-Reviews-Cape_Active_Tours-Cape_Town_Central_Western_Cape.html
376,"Explore prehistoric cave paintings on a private, guided daytrip from Cape Town",Bus Tours,6+ hours,$191.46,per adult,,By Cape Town Outside,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d15227976-Reviews-Cape_Town_Outside-Cape_Town_Central_Western_Cape.html
377,Small-Group Tour of Cocktail Lounges in Cape Town,Bus Tours,5 hours,$85.47,per adult,Free cancellation,By Local Knowledge,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d13454563-Reviews-Local_Knowledge-Cape_Town_Central_Western_Cape.html
378,Cape Town Safari Transfers,,4–9 hours,$126.50,per adult,Free cancellation,By Jap Shuttles and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17736095-Reviews-Jap_Shuttles_and_Tours-Cape_Town_Central_Western_Cape.html
379,"Cape of Good Hope, Cape Point & Penguins private customizable Full Day Tour",Bus Tours,6+ hours,$95.73,per adult,Free cancellation,By Cape Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17413519-Reviews-Cape_Escape_Tours-Cape_Town_Central_Western_Cape.html
380,Table Mountain and Cape of Goodhope,Bus Tours,4–10 hours,$109.41,per adult,Free cancellation,By Jap Shuttles and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17736095-Reviews-Jap_Shuttles_and_Tours-Cape_Town_Central_Western_Cape.html
381,Private Visit to the Wineries Stellenbosch Franschoek from Cape Town Full Day,Bus Tours,1–8 hours,$109.41,per adult,Free cancellation,By Raw Tours Cape Town,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17781682-Reviews-Raw_Tours_Cape_Town-Cape_Town_Central_Western_Cape.html
382,Half-Day Private Cape Town City Tour,Bus Tours,4 hours,$82.06,per adult,Free cancellation,By Flamboyant Travel and Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d21101427-Reviews-Flamboyant_Travel_and_Tours-Cape_Town_Central_Western_Cape.html
383,Cape Town Airport Transfer (1-3 Passengers),,30–60 minutes,$30.77,per adult,Free cancellation,By Western Tours and Transfers,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d10392843-Reviews-Western_Tours_and_Transfers-Cape_Town_Central_Western_Cape.html
384,Private Cape of Good Hope Cape Point Penguins KirstenboschTour from Cape Town,Bus Tours,6+ hours,$133.34,per adult,Free cancellation,By I & F Elegant Country Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312668-d3645639-Reviews-I_F_Elegant_Country_Tours-Paarl_Western_Cape.html
385,Table Mountain Half Day Hike: India Venster Trail,,4 hours,$71.80,per adult,Free cancellation,By Wild Things Outdoor,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d13321439-Reviews-Wild_Things_Outdoor-Cape_Town_Central_Western_Cape.html
386,Private Exclusive Tandem Paragliding Experience in Cape Town,,1 hour,$95.73,per adult,Free cancellation,By Cape Hope Paragliding,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d21374045-Reviews-Cape_Hope_Paragliding-Cape_Town_Central_Western_Cape.html
387,"Cape of Good hope, Cape Point & Penguins, private customizable Morning Tour",Bus Tours,5 hours,$85.47,per adult,Free cancellation,By Cape Escape Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d17413519-Reviews-Cape_Escape_Tours-Cape_Town_Central_Western_Cape.html
388,Penguin Time! Private Peninsula Experience.,Full-day Tours,6+ hours,$306.34,per group,Free cancellation,By Africa Embraced Tours,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d14006316-Reviews-Africa_Embraced_Tours-Cape_Town_Central_Western_Cape.html
389,"Cape Peninsula in a Vintage Car (Penguins, Cape Point & Chapman's Peak drive)",Full-day Tours,450–540 minutes,$328.22,per group,Free cancellation,By Classic Rides,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d19042556-Reviews-Classic_Rides-Cape_Town_Central_Western_Cape.html
390,Full-Day Safari Aquila Game Reserve from Cape Town,Day Trips,6+ hours,$218.82,per adult,Free cancellation,By Ordain Hove,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d21133692-Reviews-Ordain_Hove-Cape_Town_Central_Western_Cape.html
391,,1,13,,,15,,Cape Town,South Africa,
392,,,,,,,Clear all filters,Cape Town,South Africa,
393,Summer Sunset Bus Tour in Cape Town,Bus Tours,3 hours,$10.94,per adult,Free cancellation,By City Sightseeing,Cape Town,South Africa,https://www.tripadvisor.com/Attraction_Review-g312659-d1594066-Reviews-City_Sightseeing-Cape_Town_Central_Western_Cape.html
