,Image,Tour Name,Tour Type,Tour Duration,Tour Price,Price Per,Cancellation,Tour By,City,Country,Link
69,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ac/ef/c0/caption.jpg?w=500&h=400&s=1,Private Slum tour With Bollywood tour and Stars Home,City Tours,6–7 hours,$145.34,per adult,Free cancellation,By Bollywood Entertainment Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d15589174-Reviews-Bollywood_Entertainment_Tours-Mumbai_Maharashtra.html
70,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/18/aa/caption.jpg?w=500&h=400&s=1,Private Full-Day Sightseeing Tour of Mumbai with Ferry ride,Bus Tours,5–9 hours,$93.34,per adult,Free cancellation,By India Magic Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d3421600-Reviews-India_Magic_Tours-Mumbai_Maharashtra.html
71,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/84/c0/caption.jpg?w=500&h=400&s=1,The Famous Bollywood Tour of Mumbai,Bus Tours,4–5 hours,$87.53,per adult,Free cancellation,By Magical Mumbai Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d10239231-Reviews-Magical_Mumbai_Tours-Mumbai_Maharashtra.html
72,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/66/22/1e/caption.jpg?w=500&h=400&s=1,Private Amazing Museums of Mumbai Tour,Bus Tours,3–4 hours,$79.00,per adult,Free cancellation,By City Tours India Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d19344534-Reviews-City_Tours_India_Mumbai-Mumbai_Maharashtra.html
73,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/de/86/ef/caption.jpg?w=500&h=400&s=1,Private Bollywood and Mumbai City Tour with Meal,Full-day Tours,7–9 hours,$138.47,per adult,Free cancellation,By Bollywood Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d1997275-Reviews-Bollywood_Tours-Mumbai_Maharashtra.html
74,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/68/27/10/caption.jpg?w=500&h=400&s=1,Bollywood Tour,Bus Tours,3–5 hours,$82.14,per adult,Free cancellation,By Linda Tours Mumbai,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d17323006-Reviews-Linda_Tours_Mumbai-Mumbai_Maharashtra.html
75,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ab/3f/7b/caption.jpg?w=500&h=400&s=1,Private Mumbai Home Cooking Lesson and Grant Road Market Tour,Walking Tours,4 hours,$97.16,per adult,Free cancellation,By Traveling Spoon,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12564937-Reviews-Traveling_Spoon-Mumbai_Maharashtra.html
76,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d3/a1/09/caption.jpg?w=500&h=400&s=1,Private Mumbai City Tour,Bus Tours,1–6 hours,$38.30,per adult,Free cancellation,By #Hashtag Mumbai Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d19879281-Reviews-Hashtag_Mumbai_Tours-Mumbai_Maharashtra.html
77,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c3/bc/f3/caption.jpg?w=500&h=400&s=1,Dharavi- Asia's largest Slum tour with transport and local guide from Dharavi,Bus Tours,3–4 hours,$78.99,per adult,Free cancellation,By No Footprints,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12670168-Reviews-No_Footprints-Mumbai_Maharashtra.html
78,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/af/07/55/caption.jpg?w=500&h=400&s=1,Private Mumbai Home Vegetarian Cooking Class with Crawford Market Visit and Lunch,Walking Tours,3–4 hours,$84.11,per adult,Free cancellation,By Traveling Spoon,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12564937-Reviews-Traveling_Spoon-Mumbai_Maharashtra.html
79,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8f/6a/3d/caption.jpg?w=500&h=400&s=1,Private Mumbai Sightseeing Shore Excursion,Ports of Call Tours,5–8 hours,$109.42,per adult,Free cancellation,By Magical Mumbai Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d10239231-Reviews-Magical_Mumbai_Tours-Mumbai_Maharashtra.html
80,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/88/06/33/caption.jpg?w=500&h=400&s=1,Mumbai Temple Tour in Private Vehicle,Bus Tours,6–8 hours,$86.00,per group,Free cancellation,By Shreeji Tours n Travels,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d15697131-Reviews-Shreeji_Tours_n_Travels-Mumbai_Maharashtra.html
81,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8f/6a/48/caption.jpg?w=500&h=400&s=1,Private 4-Hour Tour of Mumbai’s Tastiest Local Foods,Car Tours,4 hours,$25.53,per adult,Free cancellation,By Magical Mumbai Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d10239231-Reviews-Magical_Mumbai_Tours-Mumbai_Maharashtra.html
82,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6e/86/25/caption.jpg?w=500&h=400&s=1,Full Day Mumbai Shore Excursion Group Tour,Bus Tours,5–6 hours,$43.77,per adult,Free cancellation,By Magical Mumbai Tours,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d10239231-Reviews-Magical_Mumbai_Tours-Mumbai_Maharashtra.html
83,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c1/95/92/caption.jpg?w=500&h=400&s=1,Kebab and Curry Food Walk with guide and transport in and around Mohd Ali Road!,Bus Tours,3 hours,$55.98,per adult,Free cancellation,By No Footprints,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d12670168-Reviews-No_Footprints-Mumbai_Maharashtra.html
84,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/19/96/caption.jpg?w=500&h=400&s=1,Backpackers Special - All In One Tour,Rail Tours,5–6 hours,$18.97,per adult,Free cancellation,,Mumbai,India,
85,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7c/dc/7e/caption.jpg?w=500&h=400&s=1,A Unique Cooking and Dining Experience with a Local in Mumbai,,2–4 hours,$37.34,per adult,Free cancellation,By Authenticook,Mumbai,India,https://www.tripadvisor.com/Attraction_Review-g304554-d13121196-Reviews-Authenticook-Mumbai_Maharashtra.html
