,Attraction Name,Attraction Type,City,Country
410,,1,Istanbul,Turkey
411,Besiktas Kartal Heykeli,Monuments & Statues,Istanbul,Turkey
412,Volkswagen Arena,Arenas & Stadiums,Istanbul,Turkey
413,Firuzaga Mosque,Religious Sites,Istanbul,Turkey
414,Goztepe Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
415,Ayia Efimia Rum Ortodoks Kilisesi,Religious Sites,Istanbul,Turkey
416,Yavuz Selim Mosque,Religious Sites,Istanbul,Turkey
417,Akbank Sanat Galerisi,Art Galleries,Istanbul,Turkey
418,ISG Lounge,Airport Lounges,Istanbul,Turkey
419,Dances of Colours,Theaters,Istanbul,Turkey
420,Sokullu Sehit Mehmet Pasa Mosque,Religious Sites,Istanbul,Turkey
421,Galatasaray University,Educational sites,Istanbul,Turkey
422,Dalia Beach,Beaches,Istanbul,Turkey
423,Cumhuriyet Art Gallery,Art Galleries,Istanbul,Turkey
424,Orhan Kemal Müzesi,Speciality Museums,Istanbul,Turkey
425,Yildiz Chalet,Castles,Istanbul,Turkey
426,Yildiz Technical University,Educational sites,Istanbul,Turkey
427,Mahmut Pasa Mosque,Religious Sites,Istanbul,Turkey
428,Fatih Korusu,Parks,Istanbul,Turkey
429,Galatasaray Island,Islands,Istanbul,Turkey
430,Nazim Hikmet Kulturevi,Theaters,Istanbul,Turkey
431,Dilburnu Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
432,Yunus Emre Kultur Merkezi,Theaters,Istanbul,Turkey
433,Baltalimani Japon Bahcesi,Gardens,Istanbul,Turkey
434,Gul Camii,Religious Sites,Istanbul,Turkey
435,Kara Ahmet Pasa Cami,Religious Sites,Istanbul,Turkey
436,Kadikoy,Neighborhoods,Istanbul,Turkey
437,Beylerbeyi Hamid-i Evvel Camii,Religious Sites,Istanbul,Turkey
438,Mimar Sinan Mosque,Religious Sites,Istanbul,Turkey
439,Yildiz Korusu,Parks,Istanbul,Turkey
440,Prestige Mall Alisveris Merkezi,Shopping Malls,Istanbul,Turkey
441,,1,Istanbul,Turkey
442,Turvak Theater Museum,Speciality Museums,Istanbul,Turkey
443,Mehmed Emin Tokadi Türbesi,Points of Interest & Landmarks,Istanbul,Turkey
444,Mubadele Museum,Speciality Museums,Istanbul,Turkey
445,Besiktas Cultural Center,Theaters,Istanbul,Turkey
446,Altinbas Kuyumculuk,Airport Shops,Istanbul,Turkey
447,Koc University,Educational sites,Istanbul,Turkey
448,Column of Marcian,Monuments & Statues,Istanbul,Turkey
449,Marmara University,Educational sites,Istanbul,Turkey
450,Maglova Su Kemeri,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
451,Statue of Ataturk & Children,Monuments & Statues,Istanbul,Turkey
452,Eskule Shopping Center,Shopping Malls,Istanbul,Turkey
453,Buhara Ozbekler Tekkesi,Religious Sites,Istanbul,Turkey
454,Sancaktepe Bilim Merkezi,Observatories & Planetariums • Educational sites,Istanbul,Turkey
455,Serasker Caddesi,Points of Interest & Landmarks,Istanbul,Turkey
456,Eski Valide Camii,Religious Sites,Istanbul,Turkey
457,Murat Pasa Camii,Religious Sites,Istanbul,Turkey
458,Fenari Isa Camii,Religious Sites,Istanbul,Turkey
459,Hekimoglu Ali Pasa Mosque,Religious Sites,Istanbul,Turkey
460,Aya Nikola Kilisesi,Churches & Cathedrals,Istanbul,Turkey
461,Glasst Sicak Cam Studyosu,Art Galleries,Istanbul,Turkey
462,Dehliz Restaurant,Other Food & Drink,Istanbul,Turkey
463,Marina Aquapark Waterland,Amusement & Theme Parks,Istanbul,Turkey
464,Bucaleon Palace,Ancient Ruins,Istanbul,Turkey
465,Yeşilköy Çiroz,Beaches,Istanbul,Turkey
466,Tesvikiye Mosque,Religious Sites,Istanbul,Turkey
467,French Cultural Center,Educational sites,Istanbul,Turkey
468,II. Bayezid Turk Hamam Kulturu Muzesi,Speciality Museums,Istanbul,Turkey
469,Haidar Pasha Cemetery,Cemeteries,Istanbul,Turkey
470,Findikli Parki,Parks,Istanbul,Turkey
471,Olimpa Mall,Shopping Malls,Istanbul,Turkey
472,,1,Istanbul,Turkey
473,Deposite Outlet Center,Shopping Malls,Istanbul,Turkey
474,Sultan Ahmet Turbesi,Religious Sites,Istanbul,Turkey
475,Museum of Adam Mickiewicz,Speciality Museums,Istanbul,Turkey
476,Kadikoy Bull Statue,Points of Interest & Landmarks • Monuments & Statues,Istanbul,Turkey
477,Galleria Atakoy,Shopping Malls,Istanbul,Turkey
478,Beylicium Alisveris ve Yasam Merkezi,Shopping Malls,Istanbul,Turkey
479,Sefakoy Kultur ve Sanat Merkezi,Theaters,Istanbul,Turkey
480,Atlaspark AVM,Shopping Malls,Istanbul,Turkey
481,Tellalzade Sokak,Points of Interest & Landmarks,Istanbul,Turkey
482,Moschea Semsi Pasha,Points of Interest & Landmarks,Istanbul,Turkey
483,Hazreti Kab Mescidi,Religious Sites,Istanbul,Turkey
484,Bozlu Art Project,Art Galleries,Istanbul,Turkey
485,Naval Museum,Military Museums,Istanbul,Turkey
486,Beyazit State Library,Libraries,Istanbul,Turkey
487,Haseki Sultan Cami,Religious Sites,Istanbul,Turkey
488,Hz. Cabir Cami,Religious Sites,Istanbul,Turkey
489,Gozdag Estate Park,Forests,Istanbul,Turkey
490,Samandira Veysel Karani Mosque,Religious Sites,Istanbul,Turkey
491,Barbaros Hayrettin Pasa Mosque,Religious Sites,Istanbul,Turkey
492,Balmumu Heykel Muzesi,Speciality Museums,Istanbul,Turkey
493,Omur Plaza Alisveris Merkezi,Shopping Malls,Istanbul,Turkey
494,Cavalry Bazaar,Flea & Street Markets,Istanbul,Turkey
495,Hadim Ibrahim Pasa Cami,Religious Sites,Istanbul,Turkey
496,Boukoleon Palace,Ancient Ruins • Points of Interest & Landmarks,Istanbul,Turkey
497,Ara Guler Muzesi,Art Museums,Istanbul,Turkey
498,İstanbul Hatırası,Art Galleries,Istanbul,Turkey
499,Life Beach,Beaches,Istanbul,Turkey
500,Yeldegirmeni Sanat Merkezi,Theaters,Istanbul,Turkey
501,Labirent Sanat,Art Galleries,Istanbul,Turkey
502,Sofa Art & Antiques,Antique Shops,Istanbul,Turkey
503,,1,Istanbul,Turkey
504,Karacaahmet Mezarlıgı,Neighborhoods,Istanbul,Turkey
505,Surp Pirgic Church,Churches & Cathedrals,Istanbul,Turkey
506,Metropol Istanbul,Shopping Malls,Istanbul,Turkey
507,Tahta Minare Camii,Religious Sites,Istanbul,Turkey
508,Beth Yaakov Synagogue,Religious Sites,Istanbul,Turkey
509,Vefa Kilise Camii,Religious Sites,Istanbul,Turkey
510,Türk Hava Yolları Miles & Smiles Lounge,Airport Lounges,Istanbul,Turkey
511,Home City,Shopping Malls,Istanbul,Turkey
512,Complex Of Valide Sultan Mihrisah,Historic Sites,Istanbul,Turkey
513,Proje4L Elgiz Museum of Contemporary Art,Speciality Museums,Istanbul,Turkey
514,CI - Contemporary Istanbul,Art Galleries,Istanbul,Turkey
515,Kucuk Pazar,Neighborhoods,Istanbul,Turkey
516,Kartal Sahil,Scenic Walking Areas,Istanbul,Turkey
517,Takkeci Ibrahim Aga Camii,Religious Sites,Istanbul,Turkey
518,Askenazi Synagogue,Historic Sites,Istanbul,Turkey
519,Dada Salon,Art Galleries,Istanbul,Turkey
520,Sultans Trail,Hiking Trails,Istanbul,Turkey
521,Aya Triada Rum Ortodoks Kilisesi,Religious Sites,Istanbul,Turkey
522,Syrian Catholic Church,Historic Sites,Istanbul,Turkey
523,BlackOut Sisli,Shopping Malls,Istanbul,Turkey
524,Baba Sahne,Theaters,Istanbul,Turkey
525,Tuzbaba Türbesi,Points of Interest & Landmarks,Istanbul,Turkey
526,Valide-i Atik Kulliyesi,Historic Sites • Religious Sites,Istanbul,Turkey
527,Hamidiye Cami,Religious Sites,Istanbul,Turkey
528,ETZ Ahayim Synagogue,Historic Sites • Religious Sites,Istanbul,Turkey
529,44A Sanat Galerisi,Art Galleries,Istanbul,Turkey
530,Orme Dikilitas,Monuments & Statues,Istanbul,Turkey
531,Forum Of Theodisius,Ancient Ruins,Istanbul,Turkey
532,Atlantis Eglence Merkezi,Amusement & Theme Parks,Istanbul,Turkey
533,Sokollu Mehmet Pasa Camii (Azapkapı),Religious Sites,Istanbul,Turkey
534,,1,Istanbul,Turkey
535,Nâzım Hikmet Kültür Merkezi,Visitor Centers,Istanbul,Turkey
536,Sile Hayvanat Bahcesi,Zoos,Istanbul,Turkey
537,Hz. Halid Ebu Eyyub El-Ensari,Cemeteries • Religious Sites,Istanbul,Turkey
538,Kececizade Fuat Pasa Camii,Religious Sites,Istanbul,Turkey
539,Tur-i Sina Kilisesi (Balatkapi Ioannes Prodromos Metokhion Kilisesi),Religious Sites • Churches & Cathedrals,Istanbul,Turkey
540,Bet Avraam Synagogue,Religious Sites,Istanbul,Turkey
541,Ataturk Olimpiyat Stadi,Sports Complexes,Istanbul,Turkey
542,Schneidertempel Art Galery,Art Galleries,Istanbul,Turkey
543,Istanbul Buyuksehir Belediyesi Kultur sanat Hizmetleri,Visitor Centers,Istanbul,Turkey
544,Surp Krikor Lusavoric Kilisesi,Churches & Cathedrals,Istanbul,Turkey
545,Bet Israel Synagogue,Historic Sites • Religious Sites,Istanbul,Turkey
546,Polcenter Shopping Center,Shopping Malls,Istanbul,Turkey
547,Armenian Patriarchate,Religious Sites,Istanbul,Turkey
548,Mother Mary Catholic Church,Churches & Cathedrals,Istanbul,Turkey
549,Gran Bazar,Points of Interest & Landmarks,Istanbul,Turkey
550,Türk Hava Yolları Business Lounge,Airport Lounges,Istanbul,Turkey
551,Monuemnt to the Cat Tombili,Monuments & Statues,Istanbul,Turkey
552,Naftalin Vintage,Antique Shops,Istanbul,Turkey
553,Holy Cross Armenian Church- Surp Hac Ermen Kilisesi,Religious Sites,Istanbul,Turkey
554,Sepetciler Kasri,Points of Interest & Landmarks,Istanbul,Turkey
555,Sculpture Art Studio,Art Galleries,Istanbul,Turkey
556,Tevfikiye Cami,Religious Sites,Istanbul,Turkey
557,Fatih Sultan Mehmet Aniti,Monuments & Statues,Istanbul,Turkey
558,Taksim Sanat Galerisi,Art Galleries,Istanbul,Turkey
559,Basin Museum,Speciality Museums,Istanbul,Turkey
560,Sarachane Arkeoloji Parki,Parks,Istanbul,Turkey
561,Zeynep Sultan Camii,Religious Sites,Istanbul,Turkey
562,Column of the Maiden,Historic Sites,Istanbul,Turkey
563,HT Gida,Airport Shops,Istanbul,Turkey
564,Eleni Vintage,Antique Shops,Istanbul,Turkey
565,,1,Istanbul,Turkey
566,Parkorman Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
567,Kara Mustafa Pasa Medresesi,Architectural Buildings,Istanbul,Turkey
568,Atik Ibrahim Pasa Mosque,Religious Sites,Istanbul,Turkey
569,Sanatkarlar Parki,Parks,Istanbul,Turkey
570,Nalli Mescit Camii,Religious Sites,Istanbul,Turkey
571,Narmanli Han,Historic Sites,Istanbul,Turkey
572,Saray Koleksiyonları Muzesi,History Museums,Istanbul,Turkey
573,Fire-Fighters Museum,Speciality Museums,Istanbul,Turkey
574,Seven Sanat Galerisi,Art Galleries,Istanbul,Turkey
575,Pirates of Istanbul,Amusement & Theme Parks,Istanbul,Turkey
576,Rumeli Feneri Lighthouse,Lighthouses,Istanbul,Turkey
577,Buyulubag,Wineries & Vineyards,Istanbul,Turkey
578,Sifa Park AVM,Shopping Malls,Istanbul,Turkey
579,Yesilyurt Sahili,Beaches,Istanbul,Turkey
580,Kumkapi Ayia Panayia Elpida Rum Ortodoks Kilisesi,Churches & Cathedrals,Istanbul,Turkey
581,Millet Yazma Eser Kutuphanesi,Libraries,Istanbul,Turkey
582,Gunesli Park AVM,Shopping Malls,Istanbul,Turkey
583,Surp Levon Ermeni Katolik Kilisesi,Religious Sites,Istanbul,Turkey
584,Fatih Sultan Mehmet Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
585,Church of St Polyeuktos,Churches & Cathedrals,Istanbul,Turkey
586,FIRCA El Sanatlari Merkezi Seramik,Art Galleries,Istanbul,Turkey
587,Burmali Mescit Camii,Religious Sites,Istanbul,Turkey
588,Ahmet Hamdi Tanpınar Edebiyat Müze Kütüphanesi,Libraries,Istanbul,Turkey
589,Mahseri Cumbus Hayalhane,Theaters,Istanbul,Turkey
590,La Cave Sarap,Wineries & Vineyards,Istanbul,Turkey
591,Kargart Sanat Merkezi,Art Galleries,Istanbul,Turkey
592,Duru Tiyatro,Theaters,Istanbul,Turkey
593,Beymen,Department Stores,Istanbul,Turkey
594,Nisanci Mehmet Pasa Cami,Religious Sites,Istanbul,Turkey
595,Atirus Mall,Shopping Malls,Istanbul,Turkey
596,,1,Istanbul,Turkey
597,Eski Imaret Camii,Religious Sites,Istanbul,Turkey
598,Pendik Coast,Scenic Walking Areas,Istanbul,Turkey
599,White Hill,Shopping Malls,Istanbul,Turkey
600,Baglarbasi Surp Hac Mezarligi,Cemeteries,Istanbul,Turkey
601,Yenikoy Synagogue,Historic Sites • Religious Sites,Istanbul,Turkey
602,The Virgin Mary Assyrian Church,Historic Sites,Istanbul,Turkey
603,Maslak Kasirlari,Speciality Museums,Istanbul,Turkey
604,Selime Hatun Camii,Religious Sites,Istanbul,Turkey
605,Fenerbahce Muzesi,Speciality Museums,Istanbul,Turkey
606,Kadikoy Sali Pazari,Flea & Street Markets,Istanbul,Turkey
607,Ataturk Kultur Merkezi,Theaters,Istanbul,Turkey
608,Cesme Bagcilik,Wineries & Vineyards,Istanbul,Turkey
609,Omur Tepe,Hiking Trails,Istanbul,Turkey
610,Degirmenburnu Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
611,Haribo Candy,Airport Shops,Istanbul,Turkey
612,Spoon In My Pocket,Flea & Street Markets • Farmers Markets,Istanbul,Turkey
613,Profilo Kultur Merkezi,Civic Centres,Istanbul,Turkey
614,Karacaahmet Sultan Turbesi,Religious Sites,Istanbul,Turkey
615,Hybrid,Points of Interest & Landmarks,Istanbul,Turkey
616,Idil Abla Cocuk Tiyatrosu,Theaters,Istanbul,Turkey
617,Surp Kevork,Historic Sites • Fountains,Istanbul,Turkey
618,Mesher,Art Galleries,Istanbul,Turkey
619,Paradise Alisveris Merkezi,Shopping Malls,Istanbul,Turkey
620,Ispirtohane Kultur Merkezi,Theaters,Istanbul,Turkey
621,Ivaz Efendi Mosque,Religious Sites,Istanbul,Turkey
622,Avrasya Tunnel,Bridges,Istanbul,Turkey
623,Bereketzade Ali Efendi Camii,Religious Sites,Istanbul,Turkey
624,Historic District Tours by Omer Cakirca,Historic Sites • Architectural Buildings,Istanbul,Turkey
625,Catladi Kapi,Ancient Ruins,Istanbul,Turkey
626,Mimar Mehmet Aga Camii,Religious Sites,Istanbul,Turkey
627,,1,Istanbul,Turkey
628,artSumer,Art Galleries,Istanbul,Turkey
629,Seyh Mustafa Devati Turbesi,Cemeteries • Religious Sites,Istanbul,Turkey
630,Osmanli Mosque,Religious Sites,Istanbul,Turkey
631,Esenkent Mosque,Religious Sites,Istanbul,Turkey
632,Surp Asdvadzadzin Ermeni Kilisesi,Churches & Cathedrals,Istanbul,Turkey
633,Elmasburnu Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
634,Plato Avm,Shopping Malls,Istanbul,Turkey
635,Istanbul Fuar Merkezi,Convention Centers,Istanbul,Turkey
636,Dikilitas,Monuments & Statues,Istanbul,Turkey
637,Galeri Sufi,Art Galleries,Istanbul,Turkey
638,Surp Bogos Church,Religious Sites,Istanbul,Turkey
639,Eller Art Jewellery,Art Galleries,Istanbul,Turkey
640,Uyum Carsi Shopping Center,Shopping Malls,Istanbul,Turkey
641,Erguvan Baris Parki,Parks,Istanbul,Turkey
642,Zeytinburnu Kultur ve Sanat Merkezi,Theaters,Istanbul,Turkey
643,Selman Aga Camii,Religious Sites,Istanbul,Turkey
644,Han Plus,Shopping Malls,Istanbul,Turkey
645,Ikonium Studio,Art Galleries,Istanbul,Turkey
646,Simkeshane,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
647,Maltepe Sahil,Scenic Walking Areas,Istanbul,Turkey
648,Marmara University Museum and Art Gallery,Art Museums,Istanbul,Turkey
649,Kemankes Kara Mustafa Pasha Mosque,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
650,Hatice Sultan Waterfront Mansion,Historic Sites,Istanbul,Turkey
651,Sular Vadisi,Water Parks,Istanbul,Turkey
652,Sanat Perfomance,Theaters,Istanbul,Turkey
653,Buyuk Piyale Pasa Mosque,Religious Sites,Istanbul,Turkey
654,Aya Dimitri Kilisesi,Religious Sites,Istanbul,Turkey
655,Ortakoy Cultural Center,Civic Centres,Istanbul,Turkey
656,BJK Akatlar Arena,Sports Complexes,Istanbul,Turkey
657,Sabanci University Gosteri Merkezi,Convention Centers,Istanbul,Turkey
658,,1,Istanbul,Turkey
659,Shopi Go,Department Stores,Istanbul,Turkey
660,X-Ist,Art Galleries,Istanbul,Turkey
661,Ayazma Mosque,Religious Sites,Istanbul,Turkey
662,Ceneviz Sarayı,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
663,Miniaturk,Speciality Museums • Children's Museums,Istanbul,Turkey
664,Turasan,Wineries & Vineyards,Istanbul,Turkey
665,M1 Merkez,Shopping Malls,Istanbul,Turkey
666,Çamlıca Mosque,Religious Sites,Istanbul,Turkey
667,Uskudar Belediyesi Mehmet Naci Akoz Ucurtma Muzesi,Speciality Museums • Children's Museums,Istanbul,Turkey
668,İBB Ali Emiri Efendi Kültür Merkezi,Theaters,Istanbul,Turkey
669,Surp Anarad Higutyun Ermeni Katolik Kilisesi,Religious Sites,Istanbul,Turkey
670,Filizli Mansion,Points of Interest & Landmarks,Istanbul,Turkey
671,MKM Cultural Center,Civic Centres,Istanbul,Turkey
672,Türk Ortodoks Merkez Meryem Ana Kilisesi,Religious Sites,Istanbul,Turkey
673,Hamidiye Sebili,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
674,Intercity Istanbul Park,Auto Racing Tracks,Istanbul,Turkey
675,The Seed,Theaters,Istanbul,Turkey
676,IdealistPark AVM,Shopping Malls,Istanbul,Turkey
677,İskenderpaşa Cami,Religious Sites,Istanbul,Turkey
678,Galaksi Hediyelik,Airport Shops,Istanbul,Turkey
679,Ebul Fadil Mehmet Efendi Camii,Religious Sites,Istanbul,Turkey
680,Etabal Watergarden,Farmers Markets,Istanbul,Turkey
681,15 Temmuz Sehitler Makami,Cemeteries,Istanbul,Turkey
682,Garaj Istanbul,Theaters,Istanbul,Turkey
683,Hirami Ahmet Pasa Camii,Religious Sites,Istanbul,Turkey
684,Mixer,Art Museums,Istanbul,Turkey
685,PG Art Gallery,Art Galleries,Istanbul,Turkey
686,Baruthane Millet Bahcesi,Gardens,Istanbul,Turkey
687,Avea,Airport Shops,Istanbul,Turkey
688,Cumhuriyet Training Museum,Speciality Museums,Istanbul,Turkey
689,,1,Istanbul,Turkey
690,Saint Jesus The Savior Church,Historic Sites,Istanbul,Turkey
691,Tulip Museum,Speciality Museums,Istanbul,Turkey
692,Surp Hresdagabet Kilisesi,Religious Sites,Istanbul,Turkey
693,Kadıköy sahil,Scenic Walking Areas,Istanbul,Turkey
694,Akbiyik Cami,Religious Sites,Istanbul,Turkey
695,Aziz Vaftizci Yahya Kilisesi,Churches & Cathedrals,Istanbul,Turkey
696,Princes Island,Islands,Istanbul,Turkey
697,Damat Ibrahim Pasa Kulliyesi Medresesi,Religious Sites,Istanbul,Turkey
698,Istanbul Presbyterian Church,Historic Sites • Churches & Cathedrals,Istanbul,Turkey
699,Zeyrek Sarnıcı,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
700,Moda Park,Parks,Istanbul,Turkey
701,Seyyid Nizam Mosque,Religious Sites,Istanbul,Turkey
702,Kamondo House Ruins,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
703,Saint Paul Church,Religious Sites,Istanbul,Turkey
704,Emine Inanc Vakfi Camii,Religious Sites,Istanbul,Turkey
705,Kardiyum Shopping Center,Shopping Malls,Istanbul,Turkey
706,Seyh Suleyman Camii,Religious Sites,Istanbul,Turkey
707,Yayla Kambur Mustafa Pasa Camii,Religious Sites,Istanbul,Turkey
708,Agaclaralti Parki,Parks • Playgrounds,Istanbul,Turkey
709,ITU Olimpik Yuzme Havuzu,Sports Complexes,Istanbul,Turkey
710,Abdulvedud ( Ya Vedud ) Sultan Turbesi,Religious Sites,Istanbul,Turkey
711,Anatolium,Shopping Malls,Istanbul,Turkey
712,Umraniye Atakent Kultur Merkezi,Theaters,Istanbul,Turkey
713,Wattabe,Amusement & Theme Parks,Istanbul,Turkey
714,"Istanbul Resim Ve Heykel Muzesi, Mimar Sinan Guzel Sanatlar Universitesi",Art Museums,Istanbul,Turkey
715,Irmak Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
716,Ihlamur Cami,Religious Sites,Istanbul,Turkey
717,St. Louis De Francis Church,Churches & Cathedrals,Istanbul,Turkey
718,Zeyrek Yokusu Cesmesi,Fountains,Istanbul,Turkey
719,Koprulu Kutuphanesi,Libraries,Istanbul,Turkey
720,,1,Istanbul,Turkey
721,,1,Istanbul,Turkey
722,Imrahor Camii,Religious Sites,Istanbul,Turkey
723,Kiddyland,Amusement & Theme Parks,Istanbul,Turkey
724,Hemdat Israel Synagogue,Religious Sites,Istanbul,Turkey
725,Old City Comedy Club,Theaters,Istanbul,Turkey
726,Gama Gallery,Art Galleries,Istanbul,Turkey
727,Depo,Art Galleries,Istanbul,Turkey
728,Imoga Istanbul Museum of Graphic Arts,Art Museums,Istanbul,Turkey
729,Yigit Yazici Studyo,Art Galleries,Istanbul,Turkey
730,Mevlana Cami,Religious Sites,Istanbul,Turkey
731,Kosuyolu Parki,Parks,Istanbul,Turkey
732,Dogubank Is Hanı,Shopping Malls,Istanbul,Turkey
733,Our Lady of Lourdes Church,Churches & Cathedrals,Istanbul,Turkey
734,Haskoy Maallem Synagogue,Historic Sites,Istanbul,Turkey
735,Amant Turc,Art Galleries,Istanbul,Turkey
736,Remains of Köçeoğlu Hamam Arch and Wall,Ancient Ruins,Istanbul,Turkey
737,Fatih Cesmesi Tabiat Parki,National Parks • Nature & Wildlife Areas,Istanbul,Turkey
738,Kovanagzi Plaji,Beaches,Istanbul,Turkey
739,Uc Mihrapli Cami,Religious Sites,Istanbul,Turkey
740,Besiktas Saturday Market,Flea & Street Markets,Istanbul,Turkey
741,Küçük Mecidiye Mosque,Religious Sites,Istanbul,Turkey
742,Mosque Emirgan Hamid-i Evvel,Religious Sites,Istanbul,Turkey
743,Maltepe Belediyesi Bescesmeler Parki,Points of Interest & Landmarks,Istanbul,Turkey
744,St. Pierre Han,Points of Interest & Landmarks • Architectural Buildings,Istanbul,Turkey
745,Ibrahim Ethem Cami,Religious Sites,Istanbul,Turkey
746,Uryanizade Ahmet Esad Efendi Turbesi,Cemeteries • Religious Sites,Istanbul,Turkey
747,Beykoz Korusu,Parks,Istanbul,Turkey
748,Samatya Church,Churches & Cathedrals,Istanbul,Turkey
749,Macka Gondola,Trams,Istanbul,Turkey
750,Mayadrom Akatlar Alisveris Merkezi,Shopping Malls,Istanbul,Turkey
751,Darlik Baraji,Dams,Istanbul,Turkey
752,,1,Istanbul,Turkey
753,Gama Gallery,Art Galleries,Istanbul,Turkey
754,,1,Istanbul,Turkey
755,Abdulkadir Geylani Mosque,Religious Sites,Istanbul,Turkey
756,Ilyas Bey Mosque,Religious Sites,Istanbul,Turkey
757,Caferiye Tekkesi,Art Galleries,Istanbul,Turkey
758,Seferikoz Parki,Parks,Istanbul,Turkey
759,Zubeyde Hanim Kultur Merkezi,Theaters,Istanbul,Turkey
760,Ummu Gulsum Cami Civizade Mescidi,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
761,Recai Mehmet Efendi Kutuphanesi,Libraries,Istanbul,Turkey
762,Verde Molino Shopping Center,Shopping Malls,Istanbul,Turkey
763,Altay Camii,Religious Sites,Istanbul,Turkey
764,Ahmediye Mosque,Religious Sites,Istanbul,Turkey
765,Haci Besir Aga Camii,Religious Sites,Istanbul,Turkey
766,TOY Istanbul,Theaters,Istanbul,Turkey
767,Esenyurt Kultur Merkezi,Theaters,Istanbul,Turkey
768,Dulgerzade Cami,Religious Sites,Istanbul,Turkey
769,Haci Isa Camii,Religious Sites,Istanbul,Turkey
770,Detay Art,Art Galleries,Istanbul,Turkey
771,Bulak Hediyelik,Airport Shops,Istanbul,Turkey
772,Gallery11.17,Art Galleries,Istanbul,Turkey
773,Baykus Plaji,Beaches,Istanbul,Turkey
774,Agios Minas Church,Religious Sites,Istanbul,Turkey
775,Dunya Kostum Muzesi,Speciality Museums,Istanbul,Turkey
776,Kazim Karabekir Merkez Cami,Religious Sites,Istanbul,Turkey
777,Beylerbeyi,Neighborhoods,Istanbul,Turkey
778,Cevre Tiyatrosu,Theaters,Istanbul,Turkey
779,Karakedi Cultural Center,Theaters,Istanbul,Turkey
780,Husambey Camii,Religious Sites,Istanbul,Turkey
781,Hasan Ali Yucel Kultur Merkezi,Convention Centers,Istanbul,Turkey
782,Galata Bedesten,Points of Interest & Landmarks • Architectural Buildings,Istanbul,Turkey
783,Isbek,Points of Interest & Landmarks,Istanbul,Turkey
784,Lalezar,Art Galleries,Istanbul,Turkey
785,,1,Istanbul,Turkey
786,Abdulkadir Geylani Mosque,Religious Sites,Istanbul,Turkey
787,Caferiye Tekkesi,Art Galleries,Istanbul,Turkey
788,Seferikoz Parki,Parks,Istanbul,Turkey
789,Zubeyde Hanim Kultur Merkezi,Theaters,Istanbul,Turkey
790,,1,Istanbul,Turkey
791,Barbaros Monument,Points of Interest & Landmarks • Monuments & Statues,Istanbul,Turkey
792,Ihlamur Mall,Shopping Malls,Istanbul,Turkey
793,Ahmet Mithat Efendi Kultur Merkezi,Civic Centres,Istanbul,Turkey
794,The Cibal Gate,Historic Sites • Points of Interest & Landmarks,Istanbul,Turkey
795,Palace Of Antiochos,Historic Sites,Istanbul,Turkey
796,Zihni Pasa Cami,Religious Sites,Istanbul,Turkey
797,Esenler Mosque,Religious Sites,Istanbul,Turkey
798,Fun Time,Playgrounds,Istanbul,Turkey
799,Corlulu Ali Pasha Mosque,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
800,ITU Suleyman Demirel Kultur Merkezi,Civic Centres,Istanbul,Turkey
801,Pilot Galeri,Art Galleries,Istanbul,Turkey
802,Abdi Celebi Camii,Religious Sites,Istanbul,Turkey
803,Ascibasi Cami,Religious Sites,Istanbul,Turkey
804,Sisli Mosque,Points of Interest & Landmarks • Religious Sites,Istanbul,Turkey
805,Yeldegirmeni Cami,Religious Sites,Istanbul,Turkey
806,Selcuk Sultan Mosque,Religious Sites,Istanbul,Turkey
807,Life Valley City Park,Parks,Istanbul,Turkey
808,Kenter Theater,Theaters,Istanbul,Turkey
809,Aslan Park,Zoos,Istanbul,Turkey
810,Kamerhatun Mosque,Religious Sites,Istanbul,Turkey
811,Surp Hovhannes Ermeni Kilisesi,Churches & Cathedrals,Istanbul,Turkey
812,Mehmet Akif Ersoy Sanat Merkezi,Art Galleries,Istanbul,Turkey
813,Abide-i Hurriyet Mosque,Religious Sites,Istanbul,Turkey
814,Esenler Merkez Mosque,Religious Sites,Istanbul,Turkey
815,Piramid Sanat,Art Galleries,Istanbul,Turkey
816,Buyuk Yeni Hani,Historic Sites,Istanbul,Turkey
817,Softa Sinan Camii,Points of Interest & Landmarks,Istanbul,Turkey
818,Casa Del Arte,Art Galleries,Istanbul,Turkey
819,Piri Mehmet Pasa Camii,Religious Sites,Istanbul,Turkey
820,Kizil Minare Camii,Religious Sites,Istanbul,Turkey
821,,1,Istanbul,Turkey
