,Attraction Name,Attraction Type,City,Country
85,Espaco Cultural da Marinha,Speciality Museums,Rio de Janeiro,Brazil
86,Centro de Visitantes Paineiras,Visitor Centers,Rio de Janeiro,Brazil
87,Botafogo Praia Shopping,Shopping Malls,Rio de Janeiro,Brazil
88,Sao Francisco da Penitencia Church,Churches & Cathedrals,Rio de Janeiro,Brazil
89,Mauá Square,Points of Interest & Landmarks,Rio de Janeiro,Brazil
90,Cinelandia,Neighborhoods,Rio de Janeiro,Brazil
91,Carioca Aqueduct,Points of Interest & Landmarks • Architectural Buildings,Rio de Janeiro,Brazil
92,Parque Olímpico,Sports Complexes,Rio de Janeiro,Brazil
93,,1,Rio de Janeiro,Brazil
94,Mirante Do Leblon,Observation Decks & Towers,Rio de Janeiro,Brazil
95,Parque Natural Municipal da Catacumba,Parks,Rio de Janeiro,Brazil
96,Museu de Arte do Rio - MAR,Speciality Museums,Rio de Janeiro,Brazil
97,Ilha Fiscal,Architectural Buildings • Castles,Rio de Janeiro,Brazil
98,Praia do Leme,Beaches,Rio de Janeiro,Brazil
99,,1,Rio de Janeiro,Brazil
100,Rio Antigo Fair,Flea & Street Markets,Rio de Janeiro,Brazil
101,Barra de Guaratiba Beach,Beaches,Rio de Janeiro,Brazil
102,Macumba Beach,Beaches,Rio de Janeiro,Brazil
103,Pedra do Arpoador,Points of Interest & Landmarks • Piers & Boardwalks,Rio de Janeiro,Brazil
104,Church of Our Lady of the Candelária,Religious Sites,Rio de Janeiro,Brazil
105,Estátua Carlos Drummond de Andrade,Monuments & Statues,Rio de Janeiro,Brazil
106,Jeunesse Arena,Arenas & Stadiums,Rio de Janeiro,Brazil
107,Quadra da Portela,Convention Centers,Rio de Janeiro,Brazil
108,Trem do Corcovado,Trams,Rio de Janeiro,Brazil
109,Saara,Flea & Street Markets,Rio de Janeiro,Brazil
110,Parque Madureira,Parks,Rio de Janeiro,Brazil
111,Museu de Arte Moderna do Rio de Janeiro,Art Museums,Rio de Janeiro,Brazil
112,Rio Sul Shopping Center,Shopping Malls,Rio de Janeiro,Brazil
113,Praca Sao Salvador,Points of Interest & Landmarks,Rio de Janeiro,Brazil
114,Sao Conrado Beach,Beaches,Rio de Janeiro,Brazil
115,Perigoso Beach,Beaches,Rio de Janeiro,Brazil
116,Basilica of Penha,Churches & Cathedrals,Rio de Janeiro,Brazil
117,Ponte Rio–Niterói,Bridges,Rio de Janeiro,Brazil
118,Teatro Riachuelo,Theaters,Rio de Janeiro,Brazil
119,BioParque do Rio,Nature & Wildlife Areas • Zoos,Rio de Janeiro,Brazil
120,Urca Beach,Beaches,Rio de Janeiro,Brazil
121,Trilha do Morro da Urca,Hiking Trails,Rio de Janeiro,Brazil
122,Museu Chácara do Céu,Art Museums,Rio de Janeiro,Brazil
123,Casa de Rui Barbosa Museum,Speciality Museums • Historic Sites,Rio de Janeiro,Brazil
124,Quinta da Boa Vista,Historic Sites • Zoos,Rio de Janeiro,Brazil
125,Museu do Acude,Speciality Museums,Rio de Janeiro,Brazil
126,Bossa Nova Mall,Shopping Malls,Rio de Janeiro,Brazil
127,Painel Etnias,Points of Interest & Landmarks • Piers & Boardwalks,Rio de Janeiro,Brazil
128,Floresta da Tijuca,Mountains • Forests,Rio de Janeiro,Brazil
129,Fábrica da Bhering,Art Galleries,Rio de Janeiro,Brazil
130,,1,Rio de Janeiro,Brazil
131,Estádio das Laranjeiras,Arenas & Stadiums,Rio de Janeiro,Brazil
132,Cais do Valongo,Historic Sites • Points of Interest & Landmarks,Rio de Janeiro,Brazil
133,SESC Copacabana,Sports Complexes • Theaters,Rio de Janeiro,Brazil
134,Mirante do Caete,Points of Interest & Landmarks,Rio de Janeiro,Brazil
135,Américas Shopping,Shopping Malls,Rio de Janeiro,Brazil
136,Casa do Pontal Museum,Art Museums,Rio de Janeiro,Brazil
137,Museu de Ilusoes,Speciality Museums,Rio de Janeiro,Brazil
138,Sala Cecília Meireles,Theaters,Rio de Janeiro,Brazil
139,CRAB - Centro Sebrae de Referencia do Artesanato Brasileiro,Art Galleries,Rio de Janeiro,Brazil
140,Downtown RJ,Points of Interest & Landmarks,Rio de Janeiro,Brazil
141,Casa Firjan,Speciality Museums • Art Museums,Rio de Janeiro,Brazil
142,Museum of Life,Speciality Museums,Rio de Janeiro,Brazil
143,Riocentro Exhibition & Convention Center,Convention Centers,Rio de Janeiro,Brazil
144,Caixa Cultural Rio,Art Galleries • Theaters,Rio de Janeiro,Brazil
145,Pedra de Guaratiba Beach,Beaches,Rio de Janeiro,Brazil
146,Monumento Nacional aos Mortos da Segunda Guerra Mundial,Speciality Museums,Rio de Janeiro,Brazil
147,Museu Historico da Fortaleza de Sao Joao,Speciality Museums,Rio de Janeiro,Brazil
148,Food Park Carioca,Points of Interest & Landmarks,Rio de Janeiro,Brazil
