,Attraction Name,Attraction Type,City,Country
209,Morningside Park,Parks,NewYork,USA
210,Broadhurst Theatre,Theaters,NewYork,USA
211,Children's Museum of the Arts,Children's Museums,NewYork,USA
212,The Ramble,Parks • Gardens,NewYork,USA
213,South Street Seaport Museum,Speciality Museums,NewYork,USA
214,Lyceum Theatre,Theaters,NewYork,USA
215,Bowling Green,Parks,NewYork,USA
216,Winter Garden,Gardens,NewYork,USA
217,Little Red Lighthouse,Lighthouses,NewYork,USA
218,Ghostbusters Building,Points of Interest & Landmarks,NewYork,USA
219,New York Comic-Con,Cultural Events,NewYork,USA
220,Barrymore Theatre,Theaters,NewYork,USA
221,Gapstow Bridge,Bridges,NewYork,USA
222,The Pershing Square Signature Center,Theaters,NewYork,USA
223,Castle Clinton National Monument,Monuments & Statues,NewYork,USA
224,Randall's Island Park,Parks,NewYork,USA
225,The High Bridge,Historic Sites • Points of Interest & Landmarks,NewYork,USA
226,Sony Hall,Theaters,NewYork,USA
227,American Folk Art Museum,Art Museums,NewYork,USA
228,Abyssinian Baptist Church,Religious Sites,NewYork,USA
229,,1,NewYork,USA
230,Trinity Church Cemetery & Mausoleum,Cemeteries,NewYork,USA
231,MetLife Building,Architectural Buildings,NewYork,USA
232,Park Avenue Armory,Convention Centers,NewYork,USA
233,Astor Place Theatre,Theaters,NewYork,USA
234,American Airlines Theater,Theaters,NewYork,USA
235,,1,NewYork,USA
236,Heckscher Playground,Playgrounds,NewYork,USA
237,New York Yacht Club,Piers & Boardwalks,NewYork,USA
238,Zuccotti Park,Points of Interest & Landmarks • Parks,NewYork,USA
239,Ford Foundation Building,Architectural Buildings,NewYork,USA
240,Dalmatian and Taxi Sculpture,Points of Interest & Landmarks • Architectural Buildings,NewYork,USA
241,Scandinavia House,Speciality Museums,NewYork,USA
242,The Mall,Historic Walking Areas,NewYork,USA
243,The Annex / Hell's Kitchen Flea Market,Flea & Street Markets,NewYork,USA
244,The New York Earth Room,Points of Interest & Landmarks,NewYork,USA
245,The Green Room 42,Cabarets,NewYork,USA
246,Algonquin Hotel,Historic Sites • Architectural Buildings,NewYork,USA
247,NY Waterway,Ferries,NewYork,USA
248,Irish Repertory Theatre,Theaters,NewYork,USA
249,Diamond District,Points of Interest & Landmarks,NewYork,USA
250,Monumento General José de San Martín,Monuments & Statues,NewYork,USA
251,Cherry Lane Theatre,Theaters,NewYork,USA
252,The Kneeling Fireman,Points of Interest & Landmarks • Monuments & Statues,NewYork,USA
253,Nicholas Roerich Museum,Art Museums,NewYork,USA
254,Rose Center for Earth and Space,Architectural Buildings • Observatories & Planetariums,NewYork,USA
255,Times Square Countdown,Cultural Events,NewYork,USA
256,Greeley Square Park,Parks,NewYork,USA
257,Gramercy Park,State Parks • Parks,NewYork,USA
258,Helen Hayes Theatre,Theaters,NewYork,USA
259,Obscura Antiques & Oddities,Antique Shops,NewYork,USA
260,Elizabeth Street Garden,Points of Interest & Landmarks,NewYork,USA
261,Westside Theatre,Theaters,NewYork,USA
262,New Victory Theater,Theaters,NewYork,USA
263,Modell's,Department Stores,NewYork,USA
264,The Shed,Theaters,NewYork,USA
265,Joey Ramone Place,Points of Interest & Landmarks,NewYork,USA
266,,1,NewYork,USA
267,Church of Saint Vincent Ferrer,Churches & Cathedrals,NewYork,USA
268,Antioch Baptist Church,Religious Sites,NewYork,USA
269,Tompkins Square Park,Parks,NewYork,USA
270,Helmsley Building,Points of Interest & Landmarks • Architectural Buildings,NewYork,USA
271,New York Transit Museum,Speciality Museums,NewYork,USA
272,Swedish Cottage Marionette Theatre,Theaters,NewYork,USA
273,The Armory (Track),Sports Complexes • Arenas & Stadiums,NewYork,USA
274,Barney's,Department Stores,NewYork,USA
275,New York City Vietnam Veterans Memorial Plaza,Historic Sites • Historic Walking Areas,NewYork,USA
276,The Municipal Building,Government Buildings,NewYork,USA
277,Schomburg Center for Research in Black Culture,Libraries • Educational sites,NewYork,USA
278,Church of St. Paul the Apostle,Religious Sites • Churches & Cathedrals,NewYork,USA
279,Mother African Methodist Episcopal Zion Church,Architectural Buildings • Religious Sites,NewYork,USA
280,Hello Panda Festival,Exhibitions,NewYork,USA
281,Tiffany Street Clock at 5th Ave.,Points of Interest & Landmarks • Monuments & Statues,NewYork,USA
282,Titanic Memorial Park,Points of Interest & Landmarks • Lighthouses,NewYork,USA
283,Tudor City,Neighborhoods,NewYork,USA
284,PlayStation Theater,Theaters,NewYork,USA
285,Gagosian Gallery,Art Galleries,NewYork,USA
286,The American Kennel Club Museum of the Dog,Speciality Museums • History Museums,NewYork,USA
287,Church of Saint Mary the Virgin,Architectural Buildings • Religious Sites,NewYork,USA
288,Grand Bazaar NYC,Flea & Street Markets,NewYork,USA
289,The National Jazz Museum in Harlem,Speciality Museums,NewYork,USA
290,United Palace,Points of Interest & Landmarks • Theaters,NewYork,USA
291,Society of Illustrators,Speciality Museums,NewYork,USA
292,The Jefferson Market Garden,Gardens,NewYork,USA
293,Mt Olivet Baptist Church,Churches & Cathedrals,NewYork,USA
294,Bowery,Neighborhoods,NewYork,USA
295,Museum of American Finance,Speciality Museums • History Museums,NewYork,USA
296,Hispanic Society of America,Speciality Museums,NewYork,USA
297,,1,NewYork,USA
298,Fulton Fish Market,Flea & Street Markets,NewYork,USA
299,St. Nicholas Park,Parks,NewYork,USA
300,The Pond,Bodies of Water,NewYork,USA
301,Fifth Avenue Presbyterian Church,Churches & Cathedrals,NewYork,USA
302,New York City Wine & Food Festival,Food & Drink Festivals,NewYork,USA
303,Malcolm Shabazz Harlem Market,Flea & Street Markets,NewYork,USA
304,Salem United Methodist Church,Churches & Cathedrals,NewYork,USA
305,The Church of St. Ignatius Loyola,Churches & Cathedrals,NewYork,USA
306,Holland Tunnel,Points of Interest & Landmarks,NewYork,USA
307,Laura Pels Theater,Theaters,NewYork,USA
308,William Tecumseh Sherman Monument,Monuments & Statues,NewYork,USA
309,Barrow Street Theatre,Theaters,NewYork,USA
310,Riverside Drive,Points of Interest & Landmarks • Historic Walking Areas,NewYork,USA
311,Pier 45,Points of Interest & Landmarks • Piers & Boardwalks,NewYork,USA
312,St. Peter's Church,Churches & Cathedrals,NewYork,USA
313,David Zwirner Gallery,Art Galleries,NewYork,USA
314,Dave's New york,Factory Outlets,NewYork,USA
315,East River Waterfront Esplanade,Biking Trails • Hiking Trails,NewYork,USA
316,Japan Society,Speciality Museums,NewYork,USA
317,Victorian Gardens,Amusement & Theme Parks,NewYork,USA
318,59E59 Theaters,Theaters,NewYork,USA
319,The Players Theatre,Theaters,NewYork,USA
320,Greenflea Flea Market,Flea & Street Markets,NewYork,USA
321,Frank Gehry Building,Points of Interest & Landmarks,NewYork,USA
322,Minetta Lane Theatre,Theaters,NewYork,USA
323,The Museum of Interesting Things,Science Museums • History Museums,NewYork,USA
324,Pier 66 Maritime,Points of Interest & Landmarks • Ships,NewYork,USA
325,Rose Theater,Theaters,NewYork,USA
326,Christopher Park,Parks,NewYork,USA
327,Foley Square,Points of Interest & Landmarks • Monuments & Statues,NewYork,USA
328,,1,NewYork,USA
329,Tudor City Greens,Parks,NewYork,USA
330,Shrine of St. Elizabeth Ann Bayley Seton,Religious Sites,NewYork,USA
331,Taglialatella Galleries,Art Galleries,NewYork,USA
332,El Museo del Barrio,Art Museums,NewYork,USA
333,Elmendorf Reformed Church,Churches & Cathedrals,NewYork,USA
334,George M. Cohan Statue,Monuments & Statues,NewYork,USA
335,Graffiti Hall of Fame,Points of Interest & Landmarks,NewYork,USA
336,Mmuseumm,Points of Interest & Landmarks,NewYork,USA
337,Saint Paul Chapel,Architectural Buildings • Churches & Cathedrals,NewYork,USA
338,Lever House,Art Museums,NewYork,USA
339,Museum of Comic and Cartoon Art MOCCA NYC,Art Museums,NewYork,USA
340,St. Vartan Armenian Cathedral,Churches & Cathedrals,NewYork,USA
341,Artechouse NYC,Art Galleries • Speciality Museums,NewYork,USA
342,The Immigrants,Monuments & Statues,NewYork,USA
343,Church of the Transfiguration,Religious Sites,NewYork,USA
344,American Standard Building,Architectural Buildings,NewYork,USA
345,Fotografiska New York,Art Galleries • Speciality Museums,NewYork,USA
346,Joan of Arc Memorial,Monuments & Statues,NewYork,USA
347,Sloomoo Institute,Speciality Museums • Science Museums,NewYork,USA
348,John V. Lindsay East River Park,Parks,NewYork,USA
349,Hester Street Fair,Flea & Street Markets,NewYork,USA
350,Electric Zoo,Music Festivals,NewYork,USA
351,The Governors Ball Music Festival,Music Festivals,NewYork,USA
352,"Sadigh Gallery Ancient Art, Inc",Antique Shops,NewYork,USA
353,Hallett Nature Sanctuary,Nature & Wildlife Areas • Gardens,NewYork,USA
354,Union Square Metronome,Points of Interest & Landmarks,NewYork,USA
355,MoPi - Museum of Pizza,Speciality Museums,NewYork,USA
356,The Appel Room,Theaters,NewYork,USA
357,Playwrights Horizons,Theaters,NewYork,USA
358,Judd Foundation,Speciality Museums,NewYork,USA
359,,1,NewYork,USA
360,Tudor City Greens,Parks,NewYork,USA
361,Taglialatella Galleries,Art Galleries,NewYork,USA
362,Elmendorf Reformed Church,Churches & Cathedrals,NewYork,USA
363,,1,NewYork,USA
364,Masjid Malcolm Shabazz Mosque,Religious Sites • Churches & Cathedrals,NewYork,USA
365,Attractions4Us New York City,Historical & Heritage Tours • Sightseeing Tours,NewYork,USA
366,Riverbank State Park,Sports Complexes,NewYork,USA
367,Asphalt Green,Sports Camps & Clinics,NewYork,USA
368,Group of Bears Statue,Monuments & Statues,NewYork,USA
369,The Davenport Theatre,Theaters,NewYork,USA
370,Daryl Roth Theatre,Theaters,NewYork,USA
371,Sara D Roosevelt Park,Parks,NewYork,USA
372,75 1/2 Bedford Street,Architectural Buildings,NewYork,USA
373,Kirk Theatre,Theaters,NewYork,USA
374,St. John the Baptist Church,Churches & Cathedrals,NewYork,USA
375,Artists & Fleas,Flea & Street Markets,NewYork,USA
376,Bartman Statue,Monuments & Statues,NewYork,USA
377,Father Duffy statue,Points of Interest & Landmarks • Monuments & Statues,NewYork,USA
378,Manhattan Waterfront Greenway,Biking Trails,NewYork,USA
379,Pulitzer Fountain,Points of Interest & Landmarks • Fountains,NewYork,USA
380,Robert F. Kennedy Bridge,Points of Interest & Landmarks • Bridges,NewYork,USA
381,Salmagundi Museum of American Art,Art Galleries,NewYork,USA
382,Tweed Courthouse,Architectural Buildings • Government Buildings,NewYork,USA
383,Lucille Lortel Theatre,Theaters,NewYork,USA
384,Kelly Temple,Religious Sites,NewYork,USA
385,Main Street Park,Parks,NewYork,USA
386,Memorial Baptist Church,Churches & Cathedrals,NewYork,USA
387,Holy Innocents Church,Churches & Cathedrals,NewYork,USA
388,The Art Students League of New York,Art Galleries,NewYork,USA
389,Strivers' Row,Historic Sites • Neighborhoods,NewYork,USA
390,Pearl River,Department Stores,NewYork,USA
391,Fort Schuyler,Historic Sites,NewYork,USA
392,American Irish Historical Society,History Museums,NewYork,USA
393,The San Remo,Points of Interest & Landmarks • Architectural Buildings,NewYork,USA
394,,1,NewYork,USA
395,Roosevelt Island Historical Society Visitor Center Kiosk,Visitor Centers,NewYork,USA
396,Grolier Club,Libraries,NewYork,USA
397,Holy Cross Church,Churches & Cathedrals,NewYork,USA
398,New York City Aids Memorial,Historic Sites,NewYork,USA
399,Mickey The True Original Exhibition,Speciality Museums • Art Museums,NewYork,USA
400,Arcadia Earth,Speciality Museums • Science Museums,NewYork,USA
401,Tribeca Film Festival,Cultural Events,NewYork,USA
402,The Africa Center,Speciality Museums,NewYork,USA
403,Stephen A. Schwarzman Building,Architectural Buildings,NewYork,USA
404,John Jay Park,Parks,NewYork,USA
405,Aqueduct Race Track,Horse Tracks,NewYork,USA
406,Merkin Concert Hall,Symphonies,NewYork,USA
407,Greater Tabernacle Baptist Church,Religious Sites,NewYork,USA
408,Lady Liberty,Monuments & Statues,NewYork,USA
409,Carnegie Hill,Neighborhoods,NewYork,USA
410,The Studio Museum in Harlem,Art Museums,NewYork,USA
411,Miriam and Ira D. Wallach Art Gallery,Art Galleries • Art Museums,NewYork,USA
412,Nuyorican Poet's Cafe,Theaters,NewYork,USA
413,Dante Park,Parks,NewYork,USA
414,One Chase Manhattan Plaza,Architectural Buildings,NewYork,USA
415,53rd Street Public Library,Architectural Buildings • Government Buildings,NewYork,USA
416,26th Street Flea Market,Flea & Street Markets,NewYork,USA
417,Church of St. Francis Xavier,Churches & Cathedrals,NewYork,USA
418,Poster House,Art Museums,NewYork,USA
419,City Cinema 123,Theaters,NewYork,USA
420,St. Luke's Place,Historic Sites • Architectural Buildings,NewYork,USA
421,Peace Fountain - Friedensbrunnen,Fountains,NewYork,USA
422,St. Jean Baptiste Roman Catholic Church,Churches & Cathedrals,NewYork,USA
423,New York Society Library,Libraries,NewYork,USA
424,Soldiers' and Sailors Monument New York,Points of Interest & Landmarks • Monuments & Statues,NewYork,USA
425,,1,NewYork,USA
426,Roosevelt Island Historical Society Visitor Center Kiosk,Visitor Centers,NewYork,USA
427,Grolier Club,Libraries,NewYork,USA
428,Holy Cross Church,Churches & Cathedrals,NewYork,USA
