,Attraction Name,Attraction Type,City,Country
98,Parque de Berlin,Parks • Gardens,Madrid,Spain
99,National Anthropology Museum,Speciality Museums,Madrid,Spain
100,Palacio de Linares,Castles,Madrid,Spain
101,Cuatro Torres Business Area,Points of Interest & Landmarks,Madrid,Spain
102,El Corte Ingles,Shopping Malls,Madrid,Spain
103,Teatro Espanol,Theaters,Madrid,Spain
104,La Tabacalera de Lavapies,Points of Interest & Landmarks,Madrid,Spain
105,Plaza de Olavide,Points of Interest & Landmarks,Madrid,Spain
106,Teatro Munoz Seca,Theaters,Madrid,Spain
107,Plaza Lavapies,Points of Interest & Landmarks,Madrid,Spain
108,El Corte Ingles,Department Stores,Madrid,Spain
109,New Apolo Theater (Teatro Nuevo Apolo),Theaters,Madrid,Spain
110,Iglesia Catedral Castrense,Churches & Cathedrals,Madrid,Spain
111,Cava Baja Gallery,Art Galleries,Madrid,Spain
112,Monasterio de la Encarnacion,Religious Sites,Madrid,Spain
113,Plaza de Cascorro Madrid,Points of Interest & Landmarks,Madrid,Spain
114,Casa de America,Art Galleries,Madrid,Spain
115,Caja Magica,Arenas & Stadiums,Madrid,Spain
116,Casino Gran Via,Casinos,Madrid,Spain
117,Plaza del Dos de Mayo,Points of Interest & Landmarks,Madrid,Spain
118,Estanque Grande del Retiro,Bodies of Water,Madrid,Spain
119,Puerta de Europa - Torres Kio,Points of Interest & Landmarks,Madrid,Spain
120,Iglesia de San Anton,Historic Sites • Religious Sites,Madrid,Spain
121,Plaza de la Independencia,Points of Interest & Landmarks,Madrid,Spain
122,Iglesia de San Ginés,Points of Interest & Landmarks • Churches & Cathedrals,Madrid,Spain
123,Calle Princesa,Points of Interest & Landmarks,Madrid,Spain
124,Real Casa de Correos,Architectural Buildings,Madrid,Spain
125,Centro Comercial La Vaguada,Shopping Malls,Madrid,Spain
126,,1,Madrid,Spain
127,Centro Comercial Príncipe Pío,Shopping Malls,Madrid,Spain
128,IFEMA Convention Center - Feria de Madrid,Convention Centers,Madrid,Spain
129,Parque de Berlin,Parks • Gardens,Madrid,Spain
130,National Anthropology Museum,Speciality Museums,Madrid,Spain
131,Palacio de Linares,Castles,Madrid,Spain
132,,1,Madrid,Spain
133,Plaza Rio 2,Shopping Malls,Madrid,Spain
134,Dehesa de la Villa Park,Parks,Madrid,Spain
135,Centro Comercial La Gavia opening hours 10 am to 10 pm,Shopping Malls,Madrid,Spain
136,Van Gogh Alive - The experience,Speciality Museums • Art Museums,Madrid,Spain
137,Calle de Bailén,Points of Interest & Landmarks,Madrid,Spain
138,Church of San Jose,Churches & Cathedrals,Madrid,Spain
139,Monumento de Cristobal Colon,Points of Interest & Landmarks • Monuments & Statues,Madrid,Spain
140,Parque Nacional de la Sierra de Guadarrama,National Parks,Madrid,Spain
141,V de Vegas,Casinos,Madrid,Spain
142,Carrera de San Jeronimo,Points of Interest & Landmarks,Madrid,Spain
143,Planetarium,Observatories & Planetariums,Madrid,Spain
144,Teatro Reina Victoria,Theaters,Madrid,Spain
145,Puente de Segovia,Points of Interest & Landmarks,Madrid,Spain
146,Museo Nacional de Artes Decorativas,Speciality Museums,Madrid,Spain
147,Centro Comercial Islazul,Shopping Malls,Madrid,Spain
148,Torre de Madrid,Points of Interest & Landmarks,Madrid,Spain
149,Church of Santa Barbara (Salesas Reales),Religious Sites,Madrid,Spain
150,Plaza de la Paja,Points of Interest & Landmarks,Madrid,Spain
151,Cristo de El Pardo,Points of Interest & Landmarks,Madrid,Spain
152,Plaza del Angel,Points of Interest & Landmarks,Madrid,Spain
153,Mujer con Espejo,Monuments & Statues,Madrid,Spain
154,Pantheon Goya,Points of Interest & Landmarks,Madrid,Spain
155,Monumento a Filippo IV,Monuments & Statues,Madrid,Spain
156,The Robot Museum,Speciality Museums • Children's Museums,Madrid,Spain
157,Teatro Figaro,Theaters,Madrid,Spain
158,Calle de Hortaleza,Historic Sites • Points of Interest & Landmarks,Madrid,Spain
159,Mercado de Monedas y Sellos,Flea & Street Markets,Madrid,Spain
160,Plaza de Canalejas,Points of Interest & Landmarks,Madrid,Spain
161,Pantheon of Distinguished Men,Monuments & Statues,Madrid,Spain
162,Exposición Pintores Plaza Conde Barajas,Flea & Street Markets,Madrid,Spain
163,,1,Madrid,Spain
164,Plaza Rio 2,Shopping Malls,Madrid,Spain
165,Dehesa de la Villa Park,Parks,Madrid,Spain
166,Centro Comercial La Gavia opening hours 10 am to 10 pm,Shopping Malls,Madrid,Spain
167,Van Gogh Alive - The experience,Speciality Museums • Art Museums,Madrid,Spain
168,Calle de Bailén,Points of Interest & Landmarks,Madrid,Spain
169,,1,Madrid,Spain
170,Iberia Dalí VIP Lounge,Airport Lounges,Madrid,Spain
171,Federico García Lorca Statue,Monuments & Statues,Madrid,Spain
172,Palacio de Santa Cruz,Historic Sites • Points of Interest & Landmarks,Madrid,Spain
173,Cibeles Lounge,Airport Lounges,Madrid,Spain
174,El Pavon Teatro Kamikaze,Theaters,Madrid,Spain
175,Instituto Cervantes,Architectural Buildings,Madrid,Spain
176,La Central de Callao,Libraries,Madrid,Spain
177,Escenario Puerta del Angel,Civic Centres,Madrid,Spain
178,Monumento a los Caidos por Espana,Monuments & Statues,Madrid,Spain
179,Plaza de Santo Domingo,Points of Interest & Landmarks,Madrid,Spain
180,Renfe,Public Transportation Systems,Madrid,Spain
181,Museo de la Biblioteca Nacional,Speciality Museums,Madrid,Spain
182,Plaza de las Cortes,Points of Interest & Landmarks,Madrid,Spain
183,Plaza de Canovas del Castillo,Points of Interest & Landmarks,Madrid,Spain
184,Teatro Amaya Madrid Chamberí,Theaters,Madrid,Spain
185,Paseo de la Florida,Points of Interest & Landmarks,Madrid,Spain
186,Plaza de Jacinto Benavente,Points of Interest & Landmarks,Madrid,Spain
187,Lago Casa de Campo,Bodies of Water,Madrid,Spain
188,Estatua de Francisco de Goya,Monuments & Statues,Madrid,Spain
189,Plaza del Carmen,Points of Interest & Landmarks,Madrid,Spain
190,Palacio Del Senado,Points of Interest & Landmarks,Madrid,Spain
191,Calle de los  Libreros,Points of Interest & Landmarks,Madrid,Spain
192,Casa de la Villa,Historic Sites • Architectural Buildings,Madrid,Spain
193,Calle Preciados,Points of Interest & Landmarks,Madrid,Spain
194,Bullfighting Museum,Speciality Museums,Madrid,Spain
195,Bingo Roma,Casinos,Madrid,Spain
196,Plaza De Armas,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
197,Iglesia de Nuestra Senora del Carmen y San Luis,Churches & Cathedrals,Madrid,Spain
198,Parque Felipe VI,Parks,Madrid,Spain
199,Quinta Fuente del Berro,Parks • Gardens,Madrid,Spain
200,,1,Madrid,Spain
201,Ciudad BBVA,Points of Interest & Landmarks,Madrid,Spain
202,Edificio Carrion,Points of Interest & Landmarks,Madrid,Spain
203,Arab Wall,Historic Sites,Madrid,Spain
204,Iglesia Parroquial de San Gines,Points of Interest & Landmarks,Madrid,Spain
205,Plaza de Santa Barbara,Points of Interest & Landmarks,Madrid,Spain
206,Puerta de San Vicente,Points of Interest & Landmarks,Madrid,Spain
207,Teatro Victoria Madrid,Theaters,Madrid,Spain
208,Palacio Vistalegre,Arenas & Stadiums,Madrid,Spain
209,Estatua de Velázquez,Monuments & Statues,Madrid,Spain
210,Parque De La Montana,Parks,Madrid,Spain
211,Felipe III Statue,Monuments & Statues,Madrid,Spain
212,Teatro de la Comedia,Theaters,Madrid,Spain
213,Teatro Maravillas,Theaters,Madrid,Spain
214,Capilla del Obispo,Religious Sites,Madrid,Spain
215,Teatro Arlequín Gran Vía,Theaters,Madrid,Spain
216,Atocha Bombing Memorial,Monuments & Statues,Madrid,Spain
217,ABC Serrano,Shopping Malls,Madrid,Spain
218,Edificio Grassy,Points of Interest & Landmarks,Madrid,Spain
219,Casa Cisneros,Points of Interest & Landmarks,Madrid,Spain
220,Monumento de Alvaro de Bazan,Points of Interest & Landmarks • Monuments & Statues,Madrid,Spain
221,Teatro Marquina,Theaters,Madrid,Spain
222,Plaza de San Ildefonso,Points of Interest & Landmarks,Madrid,Spain
223,Observatorio Astronomico de Madrid,Observatories & Planetariums,Madrid,Spain
224,Pinkleton & Wine,Wineries & Vineyards,Madrid,Spain
225,Jardines Del Descubrimiento,Points of Interest & Landmarks,Madrid,Spain
226,Estacion de Renfe de Nuevos Ministerios,Points of Interest & Landmarks,Madrid,Spain
227,Cuartel General del Ejercito del Aire,Points of Interest & Landmarks,Madrid,Spain
228,Pabellon de los Jardines de Cecilio Rodriguez,Parks • Gardens,Madrid,Spain
229,Edificio España,Points of Interest & Landmarks • Architectural Buildings,Madrid,Spain
230,Plaça de la Cebada,Points of Interest & Landmarks,Madrid,Spain
231,,1,Madrid,Spain
232,Casa y Torre de los Lujanes,Points of Interest & Landmarks,Madrid,Spain
233,Casa Arabe,Points of Interest & Landmarks,Madrid,Spain
234,Cementerio de Nuestra Senora de la Almudena,Cemeteries,Madrid,Spain
235,Cuartel del Conde Duque,Points of Interest & Landmarks,Madrid,Spain
236,La Caja Lista,Theaters,Madrid,Spain
237,Church of St. Nicholas of the Servitas (San Nicolas de las Servitas),Architectural Buildings • Religious Sites,Madrid,Spain
238,Glorieta del Emperador Carlos V,Points of Interest & Landmarks,Madrid,Spain
239,​​​​​​​​​​​​​​​​​Madrid-​Puerta de Atocha Train Station,Points of Interest & Landmarks,Madrid,Spain
240,Iglesia Parroquial de San Millán y San Cayetano.,Churches & Cathedrals,Madrid,Spain
241,Estatua ecuestre de Carlos III Madrid,Points of Interest & Landmarks,Madrid,Spain
242,Mercadona,Shopping Malls,Madrid,Spain
243,Jardin del Principe de Anglona,Gardens,Madrid,Spain
244,Torres Blancas,Points of Interest & Landmarks,Madrid,Spain
245,Museo Tiflologico,Speciality Museums,Madrid,Spain
246,Arturo Soria Plaza,Shopping Malls,Madrid,Spain
247,Plus Ultra Building,Points of Interest & Landmarks,Madrid,Spain
248,Plaza de Las Comendadoras,Points of Interest & Landmarks,Madrid,Spain
249,Centro de Artes de Vanguardia la Neomudejar,Points of Interest & Landmarks,Madrid,Spain
250,Palacio de la Prensa Cinema,Theaters,Madrid,Spain
