,Attraction Name,Attraction Type,City,Country
279,,1,Vienna,Austria
280,Josefsbrunnen,Fountains,Vienna,Austria
281,Josephplatz,Points of Interest & Landmarks,Vienna,Austria
282,Brahms Statue,Monuments & Statues,Vienna,Austria
283,Casanova,Cabarets,Vienna,Austria
284,Lessing-Denkmal,Monuments & Statues,Vienna,Austria
285,Music Mile,Historic Walking Areas • Shopping Malls,Vienna,Austria
286,Strauss Concert Hofburg Palace,Symphonies,Vienna,Austria
287,Maxingstuberl,Breweries,Vienna,Austria
288,Reed Messe Wien Congress Center,Convention Centers,Vienna,Austria
289,Papyrusmuseum der Osterreichischen Nationalbibliothek,Speciality Museums,Vienna,Austria
290,Kursalon,Architectural Buildings • Theaters,Vienna,Austria
291,Kabarett Simpl,Cabarets,Vienna,Austria
292,Providentiabrunnen oder Donnerbrunnen,Monuments & Statues • Fountains,Vienna,Austria
293,Marx Halle,Theaters,Vienna,Austria
294,Minoritenplatz,Points of Interest & Landmarks,Vienna,Austria
295,WUK,Art Galleries • Theaters,Vienna,Austria
296,Grinzinger Pfarrkirche,Points of Interest & Landmarks,Vienna,Austria
297,Arik-Brauer-Haus,Architectural Buildings,Vienna,Austria
298,Donauinselfest,Music Festivals,Vienna,Austria
299,House of Austrian History,Points of Interest & Landmarks • History Museums,Vienna,Austria
300,Stadionbad,Sports Complexes,Vienna,Austria
301,Stadion Center,Shopping Malls,Vienna,Austria
302,Amalienbad,Sports Complexes,Vienna,Austria
303,Republik Kugelmugel,Points of Interest & Landmarks,Vienna,Austria
304,The Austrian Architecture Museum (Architekturzentrum Wien),Speciality Museums,Vienna,Austria
305,Wotruba Kirche,Architectural Buildings • Religious Sites,Vienna,Austria
306,HANDS UP,Speciality Museums,Vienna,Austria
307,Denkmal Erzherzog Albrecht,Monuments & Statues,Vienna,Austria
308,Bruckner Statue,Monuments & Statues,Vienna,Austria
309,Akademie der Wissenschaften,Historic Sites • Architectural Buildings,Vienna,Austria
310,,1,Vienna,Austria
311,Meiselmarkt Wien,Flea & Street Markets,Vienna,Austria
312,Elmayer Dance School,Educational sites,Vienna,Austria
313,Lapis Lazuli Brunnen,Fountains,Vienna,Austria
314,Statue of Johann Christoph Friedrich von Schiller,Monuments & Statues,Vienna,Austria
315,Arenbergpark,Parks,Vienna,Austria
316,Trickymind,Speciality Museums • Art Museums,Vienna,Austria
317,St Peter's Catholic Church,Churches & Cathedrals,Vienna,Austria
318,Denkmal Kaiser Josef II.,Monuments & Statues,Vienna,Austria
319,Urania Sternwarte,Observatories & Planetariums,Vienna,Austria
320,Schweizertor,Historic Sites • Points of Interest & Landmarks,Vienna,Austria
321,Austriabrunnen,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
322,Karl Lueger Monument,Monuments & Statues,Vienna,Austria
323,Literature Museum of the Austrian National Library,Speciality Museums • Art Museums,Vienna,Austria
324,Goldenes Quartier Vienna,Shopping Malls,Vienna,Austria
325,Schubert Geburtshaus,Historic Sites,Vienna,Austria
326,MUSA Museum Start Gallery Artothek,Art Museums,Vienna,Austria
327,Grüner Prater,Parks,Vienna,Austria
328,Triumphwagen des Marc Anton,Monuments & Statues,Vienna,Austria
329,Planetarium Wien,Observatories & Planetariums,Vienna,Austria
330,Concord Card Casino,Casinos,Vienna,Austria
331,Theater in der Josefstadt,Theaters,Vienna,Austria
332,Museum der Johann Strauss Dynastie,Speciality Museums,Vienna,Austria
333,Akademietheater,Theaters,Vienna,Austria
334,Bundeskanzleramt Oesterreich,Points of Interest & Landmarks,Vienna,Austria
335,Jewish Museum Judenplatz,Historic Sites • Ancient Ruins,Vienna,Austria
336,Museum Schottenstift,Speciality Museums,Vienna,Austria
337,Stock im Eisen,Points of Interest & Landmarks • Monuments & Statues,Vienna,Austria
338,Otto Wagner Hofpavillon Hietzing,Architectural Buildings,Vienna,Austria
339,Wasserturm Wienna,Historic Sites,Vienna,Austria
340,Miniatur Tirolerland,Points of Interest & Landmarks,Vienna,Austria
341,,1,Vienna,Austria
342,Votivpark,Parks,Vienna,Austria
343,Money Museum,Speciality Museums • Government Buildings,Vienna,Austria
344,Mozart Haus,Points of Interest & Landmarks,Vienna,Austria
345,Maria vom Siege,Churches & Cathedrals,Vienna,Austria
346,Haus Wittgenstein - Bulgarisches Kulturinstitut,Points of Interest & Landmarks,Vienna,Austria
347,Kunsthalle Wien Karlsplatz,Speciality Museums,Vienna,Austria
