WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3
"4,000+ places sorted by traveler favorites",,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g293974-d8649361-Reviews-Tomb_of_Hurrem_Sultan-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1d/b3/22/photo5jpg.jpg?w=500&h=-1&s=1,Tomb of Hurrem Sultan,180.,https://www.tripadvisor.com/Attraction_Review-g293974-d8649361-Reviews-Tomb_of_Hurrem_Sultan-Istanbul.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Grand Bazaar
7,,,,,,1,6
36,https://www.tripadvisor.com/Attraction_Review-g293974-d8756756-Reviews-Sukru_Saracoglu_Stadyumu-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/4e/1d/a5/pitchside.jpg?w=500&h=-1&s=1,Sukru Saracoglu Stadyumu,181.,https://www.tripadvisor.com/Attraction_Review-g293974-d8756756-Reviews-Sukru_Saracoglu_Stadyumu-Istanbul.html#REVIEWS,Sports Complexes,Kadıköy
57,https://www.tripadvisor.com/Attraction_Review-g293974-d3604894-Reviews-II_Mahmud_Turbesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/c0/9b/0b/ii-mahmud-turbesi.jpg?w=500&h=400&s=1,II. Mahmud Turbesi,182.,https://www.tripadvisor.com/Attraction_Review-g293974-d3604894-Reviews-II_Mahmud_Turbesi-Istanbul.html#REVIEWS,Ancient Ruins,Grand Bazaar
24,https://www.tripadvisor.com/Attraction_Review-g293974-d8628149-Reviews-Kanuni_Sultan_Suleyman_Turbesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6e/69/84/hurem-s-turbet-left.jpg?w=500&h=400&s=1,Kanuni Sultan Suleyman Turbesi,183.,https://www.tripadvisor.com/Attraction_Review-g293974-d8628149-Reviews-Kanuni_Sultan_Suleyman_Turbesi-Istanbul.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Grand Bazaar
243,https://www.tripadvisor.com/Attraction_Review-g293974-d548935-Reviews-Cemberlitas_Sutunu-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/9b/d1/26/constantine-column.jpg?w=500&h=-1&s=1,Cemberlitas Sutunu,184.,https://www.tripadvisor.com/Attraction_Review-g293974-d548935-Reviews-Cemberlitas_Sutunu-Istanbul.html#REVIEWS,Monuments & Statues,Grand Bazaar
88,https://www.tripadvisor.com/Attraction_Review-g293974-d10195163-Reviews-Dolmabahce_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6e/87/a6/mosque.jpg?w=500&h=400&s=1,Dolmabahce Mosque,185.,https://www.tripadvisor.com/Attraction_Review-g293974-d10195163-Reviews-Dolmabahce_Mosque-Istanbul.html#REVIEWS,Historic Sites • Religious Sites,Beyoglu
33,https://www.tripadvisor.com/Attraction_Review-g293974-d3645488-Reviews-Asiyan_Museum-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a0/2f/a2/photo2jpg.jpg?w=500&h=-1&s=1,Asiyan Museum,186.,https://www.tripadvisor.com/Attraction_Review-g293974-d3645488-Reviews-Asiyan_Museum-Istanbul.html#REVIEWS,Speciality Museums,Besiktas
35,https://www.tripadvisor.com/Attraction_Review-g293974-d11046459-Reviews-Yavuz_Sultan_Selim_Koprusu-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/d3/e5/f4/photo4jpg.jpg?w=500&h=-1&s=1,Yavuz Sultan Selim Koprusu,187.,https://www.tripadvisor.com/Attraction_Review-g293974-d11046459-Reviews-Yavuz_Sultan_Selim_Koprusu-Istanbul.html#REVIEWS,Bridges,
68,https://www.tripadvisor.com/Attraction_Review-g293974-d6220039-Reviews-Mecidiye_Mosque-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/38/91/2a/mecidiye-mosque.jpg?w=500&h=400&s=1,Mecidiye Mosque,188.,https://www.tripadvisor.com/Attraction_Review-g293974-d6220039-Reviews-Mecidiye_Mosque-Istanbul.html#REVIEWS,Religious Sites,
34,https://www.tripadvisor.com/Attraction_Review-g293974-d3140825-Reviews-Florya_Ataturk_Marine_Mansion-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e8/d1/35/koskun-on-bahceden-gorunumu.jpg?w=500&h=-1&s=1,Florya Ataturk Marine Mansion,189.,https://www.tripadvisor.com/Attraction_Review-g293974-d3140825-Reviews-Florya_Ataturk_Marine_Mansion-Istanbul.html#REVIEWS,Historic Sites,
30,https://www.tripadvisor.com/Attraction_Review-g293974-d17801711-Reviews-Museum_of_Illusions_Istanbul-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/7e/e2/bf/getlstd-property-photo.jpg?w=500&h=-1&s=1,Museum of Illusions Istanbul,190.,https://www.tripadvisor.com/Attraction_Review-g293974-d17801711-Reviews-Museum_of_Illusions_Istanbul-Istanbul.html#REVIEWS,Speciality Museums,Beyoglu
56,https://www.tripadvisor.com/Attraction_Review-g293974-d12415291-Reviews-Emaar_Akvaryum_Sualti_Hayvanat_Bahcesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/49/58/8d/emaar-akvaryum-sualti.jpg?w=500&h=400&s=1,Emaar Akvaryum & Sualti Hayvanat Bahcesi,191.,https://www.tripadvisor.com/Attraction_Review-g293974-d12415291-Reviews-Emaar_Akvaryum_Sualti_Hayvanat_Bahcesi-Istanbul.html#REVIEWS,Aquariums,Uskudar
302,https://www.tripadvisor.com/Attraction_Review-g293974-d295254-Reviews-Taksim_Gezi_Park-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/5a/e4/02/parco-gezi.jpg?w=500&h=400&s=1,Taksim Gezi Park,192.,https://www.tripadvisor.com/Attraction_Review-g293974-d295254-Reviews-Taksim_Gezi_Park-Istanbul.html#REVIEWS,Parks,Beyoglu
67,https://www.tripadvisor.com/Attraction_Review-g293974-d3611740-Reviews-Adile_Sultan_Kasri-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/0b/96/48/adile-sultan-kasri.jpg?w=500&h=400&s=1,Adile Sultan Kasri,193.,https://www.tripadvisor.com/Attraction_Review-g293974-d3611740-Reviews-Adile_Sultan_Kasri-Istanbul.html#REVIEWS,Historic Sites,Uskudar
27,https://www.tripadvisor.com/Attraction_Review-g293974-d15109936-Reviews-Kuzguncuk_Sahili-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f7/7d/c9/picturesque-streets-of.jpg?w=500&h=400&s=1,Kuzguncuk Sahili,194.,https://www.tripadvisor.com/Attraction_Review-g293974-d15109936-Reviews-Kuzguncuk_Sahili-Istanbul.html#REVIEWS,Piers & Boardwalks,Uskudar
65,https://www.tripadvisor.com/Attraction_Review-g293974-d2650902-Reviews-Istanbul_City_Port-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/0c/cf/77/istanbul-city-port.jpg?w=500&h=-1&s=1,Istanbul City Port,195.,https://www.tripadvisor.com/Attraction_Review-g293974-d2650902-Reviews-Istanbul_City_Port-Istanbul.html#REVIEWS,Marinas,
56,https://www.tripadvisor.com/Attraction_Review-g293974-d8399492-Reviews-Karakoy_Iskelesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/dc/e4/b5/photo1jpg.jpg?w=500&h=-1&s=1,Karakoy Iskelesi,196.,https://www.tripadvisor.com/Attraction_Review-g293974-d8399492-Reviews-Karakoy_Iskelesi-Istanbul.html#REVIEWS,Public Transportation Systems • Ferries,Karakoy
83,https://www.tripadvisor.com/Attraction_Review-g293974-d3655058-Reviews-Historia_Alisveris_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/c6/15/9b/historia-alisveris-merkezi.jpg?w=500&h=400&s=1,Historia Alisveris Merkezi,197.,https://www.tripadvisor.com/Attraction_Review-g293974-d3655058-Reviews-Historia_Alisveris_Merkezi-Istanbul.html#REVIEWS,Shopping Malls,Fener & Balat
86,https://www.tripadvisor.com/Attraction_Review-g293974-d3642885-Reviews-Starcity_Outlet-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/9a/55/dc/starcity-outlet.jpg?w=500&h=400&s=1,Starcity Outlet,198.,https://www.tripadvisor.com/Attraction_Review-g293974-d3642885-Reviews-Starcity_Outlet-Istanbul.html#REVIEWS,Shopping Malls,Open now
25,https://www.tripadvisor.com/Attraction_Review-g293974-d3632295-Reviews-Neve_Shalom_Synagogue-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a3/d8/93/the-interior-of-the-synagogue.jpg?w=500&h=400&s=1,Neve Shalom Synagogue,199.,https://www.tripadvisor.com/Attraction_Review-g293974-d3632295-Reviews-Neve_Shalom_Synagogue-Istanbul.html#REVIEWS,Historic Sites • Religious Sites,Beyoglu
58,https://www.tripadvisor.com/Attraction_Review-g293974-d10051500-Reviews-ViaSea-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bc/da/f5/genel-gorunum.jpg?w=500&h=400&s=1,ViaSea,200.,https://www.tripadvisor.com/Attraction_Review-g293974-d10051500-Reviews-ViaSea-Istanbul.html#REVIEWS,Amusement & Theme Parks,
36,https://www.tripadvisor.com/Attraction_Review-g293974-d2206597-Reviews-Arap_Camii-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/c3/49/38/arap-camii.jpg?w=500&h=-1&s=1,Arap Camii,201.,https://www.tripadvisor.com/Attraction_Review-g293974-d2206597-Reviews-Arap_Camii-Istanbul.html#REVIEWS,Religious Sites,Beyoglu
30,https://www.tripadvisor.com/Attraction_Review-g293974-d7152946-Reviews-The_AyIn_Biri_Church-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/f0/17/08/ayin-biri-kilisesi.jpg?w=500&h=400&s=1,The Ayın Biri Church,202.,https://www.tripadvisor.com/Attraction_Review-g293974-d7152946-Reviews-The_AyIn_Biri_Church-Istanbul.html#REVIEWS,Churches & Cathedrals,Grand Bazaar
187,https://www.tripadvisor.com/Attraction_Review-g293974-d7335726-Reviews-SaklIgol_Tesisleri-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/7d/1e/09/photo0jpg.jpg?w=500&h=400&s=1,Saklıgöl Tesisleri,203.,https://www.tripadvisor.com/Attraction_Review-g293974-d7335726-Reviews-SaklIgol_Tesisleri-Istanbul.html#REVIEWS,Points of Interest & Landmarks,
13,https://www.tripadvisor.com/Attraction_Review-g293974-d13914849-Reviews-Tuzla_Belediyesi_Selale_Egitim_Parki-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8a/04/7b/tuzla-belediyesi-selale.jpg?w=500&h=400&s=1,Tuzla Belediyesi Selale Egitim Parki,204.,https://www.tripadvisor.com/Attraction_Review-g293974-d13914849-Reviews-Tuzla_Belediyesi_Selale_Egitim_Parki-Istanbul.html#REVIEWS,Parks,
133,https://www.tripadvisor.com/Attraction_Review-g293974-d3637585-Reviews-Fountain_of_Ahmet_III-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/bb/16/c2/caption.jpg?w=500&h=-1&s=1,Fountain of Ahmet III,205.,https://www.tripadvisor.com/Attraction_Review-g293974-d3637585-Reviews-Fountain_of_Ahmet_III-Istanbul.html#REVIEWS,Historic Sites,Uskudar
25,https://www.tripadvisor.com/Attraction_Review-g293974-d3645447-Reviews-St_Esprit_Cathedral-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/b7/51/27/st-esprit-cathedral.jpg?w=500&h=-1&s=1,St. Esprit Cathedral,206.,https://www.tripadvisor.com/Attraction_Review-g293974-d3645447-Reviews-St_Esprit_Cathedral-Istanbul.html#REVIEWS,Historic Sites,Sisli
17,https://www.tripadvisor.com/Attraction_Review-g293974-d13547991-Reviews-Laleli_Tashan-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/3d/5f/1b/laleli-tashan.jpg?w=500&h=-1&s=1,Laleli Tashan,207.,https://www.tripadvisor.com/Attraction_Review-g293974-d13547991-Reviews-Laleli_Tashan-Istanbul.html#REVIEWS,Points of Interest & Landmarks,Grand Bazaar
38,https://www.tripadvisor.com/Attraction_Review-g293974-d8399474-Reviews-Uskudar_Harem_Sahil_Yolu-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/a1/ea/da/photo2jpg.jpg?w=500&h=-1&s=1,Uskudar Harem Sahil Yolu,208.,https://www.tripadvisor.com/Attraction_Review-g293974-d8399474-Reviews-Uskudar_Harem_Sahil_Yolu-Istanbul.html#REVIEWS,Scenic Drives • Scenic Walking Areas,
43,https://www.tripadvisor.com/Attraction_Review-g293974-d8011631-Reviews-Walls_of_Theodosius-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/aa/6d/51/killing-ground-between.jpg?w=500&h=-1&s=1,Walls of Theodosius,209.,https://www.tripadvisor.com/Attraction_Review-g293974-d8011631-Reviews-Walls_of_Theodosius-Istanbul.html#REVIEWS,Historic Sites • Ancient Ruins,
37,https://www.tripadvisor.com/Attraction_Review-g293974-d12671958-Reviews-Kadikoy_Iskelesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/df/39/fa/kadikoy-iskelesi.jpg?w=500&h=400&s=1,Kadikoy Iskelesi,210.,https://www.tripadvisor.com/Attraction_Review-g293974-d12671958-Reviews-Kadikoy_Iskelesi-Istanbul.html#REVIEWS,Piers & Boardwalks,Kadıköy
8,,,,,,1,7
108,https://www.tripadvisor.com/Attraction_Review-g293974-d3619457-Reviews-Aqua_Club_Dolphin-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/25/9b/ea/kaydiraklar.jpg?w=500&h=400&s=1,Aqua Club Dolphin,211.,https://www.tripadvisor.com/Attraction_Review-g293974-d3619457-Reviews-Aqua_Club_Dolphin-Istanbul.html#REVIEWS,Water Parks,Open now
74,https://www.tripadvisor.com/Attraction_Review-g293974-d4049625-Reviews-Florya_Beach-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/13/7e/16/img-20190626-162541-468.jpg?w=500&h=-1&s=1,Florya Beach,212.,https://www.tripadvisor.com/Attraction_Review-g293974-d4049625-Reviews-Florya_Beach-Istanbul.html#REVIEWS,Beaches,
53,https://www.tripadvisor.com/Attraction_Review-g293974-d3656513-Reviews-Atakoy_Plus_Alisveris_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/16/59/1c/atakoyplus.jpg?w=500&h=-1&s=1,Atakoy Plus Alisveris Merkezi,213.,https://www.tripadvisor.com/Attraction_Review-g293974-d3656513-Reviews-Atakoy_Plus_Alisveris_Merkezi-Istanbul.html#REVIEWS,Shopping Malls,
38,https://www.tripadvisor.com/Attraction_Review-g293974-d3635952-Reviews-Airport_Outlet_Center-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e3/86/47/airport-outlet-center.jpg?w=500&h=400&s=1,Airport Outlet Center,214.,https://www.tripadvisor.com/Attraction_Review-g293974-d3635952-Reviews-Airport_Outlet_Center-Istanbul.html#REVIEWS,Shopping Malls,Open now
54,https://www.tripadvisor.com/Attraction_Review-g293974-d3595326-Reviews-Dolmabahce_Sanat_Galerisi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/65/bd/e3/dolmabahce-sanat-galerisi.jpg?w=500&h=-1&s=1,Dolmabahce Sanat Galerisi,215.,https://www.tripadvisor.com/Attraction_Review-g293974-d3595326-Reviews-Dolmabahce_Sanat_Galerisi-Istanbul.html#REVIEWS,Art Galleries,Besiktas
76,https://www.tripadvisor.com/Attraction_Review-g293974-d524124-Reviews-Sadberk_Hanim_Museum-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/1a/a0/62/sadberk-hanim-muzesi.jpg?w=500&h=-1&s=1,Sadberk Hanim Museum,216.,https://www.tripadvisor.com/Attraction_Review-g293974-d524124-Reviews-Sadberk_Hanim_Museum-Istanbul.html#REVIEWS,Art Museums,
37,https://www.tripadvisor.com/Attraction_Review-g293974-d9764729-Reviews-Rumeli_Feneri-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e0/f2/ae/nice.jpg?w=500&h=400&s=1,Rumeli Feneri,217.,https://www.tripadvisor.com/Attraction_Review-g293974-d9764729-Reviews-Rumeli_Feneri-Istanbul.html#REVIEWS,Lighthouses,
26,https://www.tripadvisor.com/Attraction_Review-g293974-d8655299-Reviews-Sariyer_Sahil_Yolu-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/f7/94/2b/yenikoy-along-sariyer.jpg?w=500&h=400&s=1,Sariyer Sahil Yolu,218.,https://www.tripadvisor.com/Attraction_Review-g293974-d8655299-Reviews-Sariyer_Sahil_Yolu-Istanbul.html#REVIEWS,Scenic Walking Areas,
48,https://www.tripadvisor.com/Attraction_Review-g293974-d548959-Reviews-Tekfur_Sarayi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ab/19/ea/photo0jpg.jpg?w=500&h=-1&s=1,Tekfur Sarayi,219.,https://www.tripadvisor.com/Attraction_Review-g293974-d548959-Reviews-Tekfur_Sarayi-Istanbul.html#REVIEWS,Architectural Buildings,Fener & Balat
77,https://www.tripadvisor.com/Attraction_Review-g293974-d8649374-Reviews-Hurrem_Sultan_Fountain-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/66/35/5d/hurrem-sultan-fountain.jpg?w=500&h=400&s=1,Hurrem Sultan Fountain,220.,https://www.tripadvisor.com/Attraction_Review-g293974-d8649374-Reviews-Hurrem_Sultan_Fountain-Istanbul.html#REVIEWS,Fountains,Sultanahmet
14,https://www.tripadvisor.com/Attraction_Review-g293974-d12922782-Reviews-Tuyap_Fuar_ve_Kongre_Merkezi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/7d/9d/3d/tuyap-fuar-ve-kongre.jpg?w=500&h=400&s=1,Tuyap Fuar ve Kongre Merkezi,221.,https://www.tripadvisor.com/Attraction_Review-g293974-d12922782-Reviews-Tuyap_Fuar_ve_Kongre_Merkezi-Istanbul.html#REVIEWS,Convention Centers,
38,https://www.tripadvisor.com/Attraction_Review-g293974-d10314374-Reviews-Buyaka_Shopping_Center-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/4a/49/7e/kaliteli-ve-ferah-alisverisin.jpg?w=500&h=400&s=1,Buyaka Shopping Center,222.,https://www.tripadvisor.com/Attraction_Review-g293974-d10314374-Reviews-Buyaka_Shopping_Center-Istanbul.html#REVIEWS,Shopping Malls,Open now
75,https://www.tripadvisor.com/Attraction_Review-g293974-d3678232-Reviews-Second_Floor-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/5d/31/27/second-floor.jpg?w=500&h=400&s=1,Second Floor,223.,https://www.tripadvisor.com/Attraction_Review-g293974-d3678232-Reviews-Second_Floor-Istanbul.html#REVIEWS,Theaters,Sultanahmet
20,https://www.tripadvisor.com/Attraction_Review-g293974-d6697589-Reviews-Dialogue_in_the_Dark_Istanbul_Sergisi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5c/96/ae/karanlikta-diyalog-20.jpg?w=500&h=-1&s=1,Dialogue in the Dark Istanbul Sergisi,224.,https://www.tripadvisor.com/Attraction_Review-g293974-d6697589-Reviews-Dialogue_in_the_Dark_Istanbul_Sergisi-Istanbul.html#REVIEWS,Points of Interest & Landmarks,Sisli
45,https://www.tripadvisor.com/Attraction_Review-g293974-d6220084-Reviews-Mihrabat_Tabiat_Parki-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/ca/ca/66/mihrabat-korusu.jpg?w=500&h=400&s=1,Mihrabat Tabiat Parki,225.,https://www.tripadvisor.com/Attraction_Review-g293974-d6220084-Reviews-Mihrabat_Tabiat_Parki-Istanbul.html#REVIEWS,National Parks • Nature & Wildlife Areas,
17,https://www.tripadvisor.com/Attraction_Review-g293974-d10770925-Reviews-Axis_AVM-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/15/77/74/axis-avm.jpg?w=500&h=-1&s=1,Axis AVM,226.,https://www.tripadvisor.com/Attraction_Review-g293974-d10770925-Reviews-Axis_AVM-Istanbul.html#REVIEWS,Shopping Malls,
22,https://www.tripadvisor.com/Attraction_Review-g293974-d6220077-Reviews-Bogazici_University-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a0/cf/5b/bogazici-university.jpg?w=500&h=-1&s=1,Bogazici University,227.,https://www.tripadvisor.com/Attraction_Review-g293974-d6220077-Reviews-Bogazici_University-Istanbul.html#REVIEWS,Educational sites,
40,https://www.tripadvisor.com/Attraction_Review-g293974-d3617448-Reviews-Meryem_Ana_Rum_Ortodoks_Kilisesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/d4/11/eb/photo0jpg.jpg?w=500&h=-1&s=1,Meryem Ana Rum Ortodoks Kilisesi,228.,https://www.tripadvisor.com/Attraction_Review-g293974-d3617448-Reviews-Meryem_Ana_Rum_Ortodoks_Kilisesi-Istanbul.html#REVIEWS,Churches & Cathedrals,Fener & Balat
42,https://www.tripadvisor.com/Attraction_Review-g293974-d295155-Reviews-Air_Force_Museum-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/79/e5/49/air-force-museum.jpg?w=500&h=400&s=1,Air Force Museum,229.,https://www.tripadvisor.com/Attraction_Review-g293974-d295155-Reviews-Air_Force_Museum-Istanbul.html#REVIEWS,Military Museums,
89,https://www.tripadvisor.com/Attraction_Review-g293974-d3643316-Reviews-Maltepe_Park_Shopping_Center-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/b0/6a/88/getlstd-property-photo.jpg?w=500&h=400&s=1,Maltepe Park Shopping Center,230.,https://www.tripadvisor.com/Attraction_Review-g293974-d3643316-Reviews-Maltepe_Park_Shopping_Center-Istanbul.html#REVIEWS,Shopping Malls,Open now
25,https://www.tripadvisor.com/Attraction_Review-g293974-d3611553-Reviews-Arter-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/7b/08/a1/arter-sanat-icin-alan.jpg?w=500&h=400&s=1,Arter,231.,https://www.tripadvisor.com/Attraction_Review-g293974-d3611553-Reviews-Arter-Istanbul.html#REVIEWS,Art Galleries,Beyoglu
30,https://www.tripadvisor.com/Attraction_Review-g293974-d6988523-Reviews-Milli_Saraylar_Resim_Muzesi-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/59/88/d2/getlstd-property-photo.jpg?w=500&h=400&s=1,Milli Saraylar Resim Muzesi,232.,https://www.tripadvisor.com/Attraction_Review-g293974-d6988523-Reviews-Milli_Saraylar_Resim_Muzesi-Istanbul.html#REVIEWS,Speciality Museums,Besiktas
84,https://www.tripadvisor.com/Attraction_Review-g293974-d2425567-Reviews-Demiroren_Istiklal_Shopping_Center-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ee/a0/14/demiroren-istiklal-shopping.jpg?w=500&h=-1&s=1,Demiroren Istiklal Shopping Center,233.,https://www.tripadvisor.com/Attraction_Review-g293974-d2425567-Reviews-Demiroren_Istiklal_Shopping_Center-Istanbul.html#REVIEWS,Shopping Malls,Beyoglu
223,https://www.tripadvisor.com/Attraction_Review-g293974-d2096783-Reviews-Serpent_Column-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/ec/aa/23/serpent-column.jpg?w=500&h=-1&s=1,Serpent Column,234.,https://www.tripadvisor.com/Attraction_Review-g293974-d2096783-Reviews-Serpent_Column-Istanbul.html#REVIEWS,Historic Sites,Sultanahmet
36,https://www.tripadvisor.com/Attraction_Review-g293974-d8693697-Reviews-Polonezkoy_Hayvanat_Bahcesi_ve_Dogal_Yasam_ParkI_Polonezkoy_Zoo-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5c/fb/b2/polonezkoy-hayvanat-bahcesi.jpg?w=500&h=400&s=1,Polonezköy Hayvanat Bahçesi ve Doğal Yaşam Parkı (Polonezköy Zoo),235.,https://www.tripadvisor.com/Attraction_Review-g293974-d8693697-Reviews-Polonezkoy_Hayvanat_Bahcesi_ve_Dogal_Yasam_ParkI_Polonezkoy_Zoo-Istanbul.html#REVIEWS,Zoos,Open now
25,https://www.tripadvisor.com/Attraction_Review-g293974-d8666045-Reviews-Capitol_Shopping_Center_Uskudar-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/82/41/fb/guzel-bir-avm.jpg?w=500&h=-1&s=1,Capitol Shopping Center Uskudar,236.,https://www.tripadvisor.com/Attraction_Review-g293974-d8666045-Reviews-Capitol_Shopping_Center_Uskudar-Istanbul.html#REVIEWS,Shopping Malls,Uskudar
73,https://www.tripadvisor.com/Attraction_Review-g293974-d2513243-Reviews-Solar_Beach-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/5a/ef/08/solar-beach.jpg?w=500&h=-1&s=1,Solar Beach,237.,https://www.tripadvisor.com/Attraction_Review-g293974-d2513243-Reviews-Solar_Beach-Istanbul.html#REVIEWS,Beaches,
18,https://www.tripadvisor.com/Attraction_Review-g293974-d8759524-Reviews-Aqua_Beach-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/db/61/42/aqua-beach.jpg?w=500&h=400&s=1,Aqua Beach,238.,https://www.tripadvisor.com/Attraction_Review-g293974-d8759524-Reviews-Aqua_Beach-Istanbul.html#REVIEWS,Beaches,
22,https://www.tripadvisor.com/Attraction_Review-g293974-d12235509-Reviews-Besiktas_JK_Museum-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/ee/31/ea/the-collection-consisting.jpg?w=500&h=400&s=1,Besiktas JK Museum,239.,https://www.tripadvisor.com/Attraction_Review-g293974-d12235509-Reviews-Besiktas_JK_Museum-Istanbul.html#REVIEWS,Speciality Museums,Besiktas
105,https://www.tripadvisor.com/Attraction_Review-g293974-d1648158-Reviews-1001_Direk_Sarnici-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/45/24/ed/1001-direk-sarnici.jpg?w=500&h=-1&s=1,1001 Direk Sarnici,240.,https://www.tripadvisor.com/Attraction_Review-g293974-d1648158-Reviews-1001_Direk_Sarnici-Istanbul.html#REVIEWS,Historic Sites,Sultanahmet
9,,,,,,1,8
70,https://www.tripadvisor.com/Attraction_Review-g293974-d8649364-Reviews-Clock_Tower_Dolmabahce-Istanbul.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e6/8d/68/clock-tower-dolmabahce.jpg?w=500&h=-1&s=1,Clock Tower Dolmabahce,241.,https://www.tripadvisor.com/Attraction_Review-g293974-d8649364-Reviews-Clock_Tower_Dolmabahce-Istanbul.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Besiktas
