,Attraction Name,Attraction Type,City,Country
386,Beeldengroep Amphitrite,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
387,Frascati,Theaters,Amsterdam,Netherlands
388,Mobility Experience,Speciality Museums • Science Museums,Amsterdam,Netherlands
389,P.W. Janssenhofje,Historic Sites • Points of Interest & Landmarks,Amsterdam,Netherlands
390,The Antique Ring Shop,Antique Shops,Amsterdam,Netherlands
391,Nijlpaardenbrug,Points of Interest & Landmarks,Amsterdam,Netherlands
392,Bijlmer Parktheater,Theaters,Amsterdam,Netherlands
393,Nes,Theaters,Amsterdam,Netherlands
394,De speelslinger,Playgrounds,Amsterdam,Netherlands
395,Monument Indie-Nederland,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
396,P.L. Kramerbrug,Bridges,Amsterdam,Netherlands
397,De Sirene,Points of Interest & Landmarks,Amsterdam,Netherlands
398,Monument Samuel Sarphati,Monuments & Statues • Fountains,Amsterdam,Netherlands
399,Marnixbad (indoor),Sports Complexes,Amsterdam,Netherlands
400,Jacob van Lennep,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
401,"Brakke Grond, Flemish Cultural Centre",Theaters,Amsterdam,Netherlands
402,De 7 Deugden,Breweries,Amsterdam,Netherlands
403,,1,Amsterdam,Netherlands
404,Oudemanhuispoort,Historic Sites • Points of Interest & Landmarks,Amsterdam,Netherlands
405,Bloementuin Darwinplantsoen,Parks • Gardens,Amsterdam,Netherlands
406,Noorderparkbad,Sports Complexes,Amsterdam,Netherlands
407,ODE Blozers,Points of Interest & Landmarks • Architectural Buildings,Amsterdam,Netherlands
408,Monument van besef,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
409,De Natureluur,Parks • Playgrounds,Amsterdam,Netherlands
410,Vas Diaz bridge,Points of Interest & Landmarks • Bridges,Amsterdam,Netherlands
411,Vondel Monument,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
412,De Appel,Art Galleries,Amsterdam,Netherlands
413,Man probeert lijn 10 te halen,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
414,Vaste klant,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
415,Het Koor,Monuments & Statues,Amsterdam,Netherlands
416,De Nieuwe Ooster Arboretum en Begraafplaats,Historic Sites • Cemeteries,Amsterdam,Netherlands
417,KochxBos Art Gallery,Art Galleries,Amsterdam,Netherlands
418,West Mosque,Religious Sites,Amsterdam,Netherlands
419,Statue Hercules,Monuments & Statues,Amsterdam,Netherlands
420,Grenspaal,Historic Sites,Amsterdam,Netherlands
421,Ogen voor het Oosten,Points of Interest & Landmarks,Amsterdam,Netherlands
422,Memorial Resistance Group,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
423,Leger des Heils Museum (Salvation Army),Speciality Museums,Amsterdam,Netherlands
424,Theo Thijssen Standbeeld,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
425,De gekroonde valk,Points of Interest & Landmarks,Amsterdam,Netherlands
426,"Monument Bijlmerramp ""Het Groeiend Monument""",Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
427,Tweede Weteringplantsoen,Parks,Amsterdam,Netherlands
428,Dubbeltjespanden,Historic Sites • Architectural Buildings,Amsterdam,Netherlands
429,Western Harbour,Neighborhoods,Amsterdam,Netherlands
430,Museumhaven Amsterdam,Speciality Museums,Amsterdam,Netherlands
431,Concordiahofje Noord,Historic Sites • Points of Interest & Landmarks,Amsterdam,Netherlands
432,National Museum of Spectacles,Speciality Museums,Amsterdam,Netherlands
433,Natuurspeeltuin Het Woeste Westen,Nature & Wildlife Areas • Parks,Amsterdam,Netherlands
434,,1,Amsterdam,Netherlands
435,Nijntje,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
436,Oode,Art Galleries,Amsterdam,Netherlands
437,Leprozenpoort,Historic Sites • Architectural Buildings,Amsterdam,Netherlands
438,Kindermuseum,Children's Museums,Amsterdam,Netherlands
439,Athenaeum Illustre,Historic Sites • Architectural Buildings,Amsterdam,Netherlands
440,Moving the world,Points of Interest & Landmarks,Amsterdam,Netherlands
441,De Nieuw Amsterdam,Theaters,Amsterdam,Netherlands
442,Artacasa,Art Galleries,Amsterdam,Netherlands
443,De Stam by van Lieshout,Points of Interest & Landmarks,Amsterdam,Netherlands
444,3D Print Canal House,Points of Interest & Landmarks • Architectural Buildings,Amsterdam,Netherlands
445,Statuette Joost van den Vondel,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
446,Gevallen makkers,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
447,De Witte Olifant,Points of Interest & Landmarks,Amsterdam,Netherlands
448,Bureau Amsterdam,Art Galleries,Amsterdam,Netherlands
449,Danser,Monuments & Statues,Amsterdam,Netherlands
450,Drie heertjes in gesprek,Points of Interest & Landmarks,Amsterdam,Netherlands
451,Iron Lady,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
452,Constantiahofje 2,Architectural Buildings,Amsterdam,Netherlands
453,Max Euwe,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
454,Peter Pappot Art Gallery,Art Galleries,Amsterdam,Netherlands
455,Felix Meritis,Architectural Buildings • Theaters,Amsterdam,Netherlands
456,De Engel,Points of Interest & Landmarks,Amsterdam,Netherlands
457,Oude Kinkerbrug,Points of Interest & Landmarks • Bridges,Amsterdam,Netherlands
458,Verschuivingen,Monuments & Statues,Amsterdam,Netherlands
459,Kinderhof,Monuments & Statues,Amsterdam,Netherlands
460,Anoniem Mensfiguren,Points of Interest & Landmarks,Amsterdam,Netherlands
461,JHM Children's Museum,Children's Museums,Amsterdam,Netherlands
462,The Regenerator,Monuments & Statues,Amsterdam,Netherlands
463,Metis Montessori Lyceum,Universities & Schools,Amsterdam,Netherlands
464,Statue Neptunus,Monuments & Statues,Amsterdam,Netherlands
465,,1,Amsterdam,Netherlands
466,Squash City,Sports Complexes,Amsterdam,Netherlands
467,B.L. Hoogkamp & Zonen,Antique Shops,Amsterdam,Netherlands
468,ABN AMRO Corporate Headquarters,Architectural Buildings,Amsterdam,Netherlands
469,Just Brands Factory Outlet,Factory Outlets,Amsterdam,Netherlands
470,Westerpark Farm,Parks • Farms,Amsterdam,Netherlands
471,De vermoeide Reiziger,Monuments & Statues,Amsterdam,Netherlands
472,Monument voor het ondergedoken kind,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
473,Streets of the World Photo Exhibition Zuidas,Points of Interest & Landmarks,Amsterdam,Netherlands
474,Ir. Jakoba Mulderplein,Points of Interest & Landmarks,Amsterdam,Netherlands
475,De Schreeuw,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
476,Standbeeld Domela Nieuwenhuis,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
477,Capriccio,Points of Interest & Landmarks,Amsterdam,Netherlands
478,Dr. Meijer de Hond bridge,Points of Interest & Landmarks • Bridges,Amsterdam,Netherlands
479,Valeriusplein,Neighborhoods,Amsterdam,Netherlands
480,Eduard Planting Gallery | Fine Art Photographs,Art Galleries,Amsterdam,Netherlands
481,Nescio Bridge,Bridges,Amsterdam,Netherlands
482,"Statues ""Walking towards Nieuwmarkt""",Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
483,Claes Claeszoon Hofje,Historic Sites,Amsterdam,Netherlands
484,Shoreline Park,Parks,Amsterdam,Netherlands
485,Zeeman by Joost Barbier,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
486,Banpaal in de vorm van een natuurstenen obelisk op bakstenen voet,Points of Interest & Landmarks,Amsterdam,Netherlands
487,Hoop op een beter leven,Points of Interest & Landmarks,Amsterdam,Netherlands
488,Mahatma Gandhi,Monuments & Statues,Amsterdam,Netherlands
489,Vogelreservaat Polder IJdoorn,Nature & Wildlife Areas,Amsterdam,Netherlands
490,Looijershofje,Historic Sites • Points of Interest & Landmarks,Amsterdam,Netherlands
491,Hondje,Points of Interest & Landmarks,Amsterdam,Netherlands
492,Brug 382,Bridges,Amsterdam,Netherlands
493,Walenweeskinderen,Points of Interest & Landmarks • Monuments & Statues,Amsterdam,Netherlands
494,Herengracht 581 - Amsterdam,Historic Sites • Architectural Buildings,Amsterdam,Netherlands
495,Kunstenaarsverzet,Points of Interest & Landmarks,Amsterdam,Netherlands
496,,1,Amsterdam,Netherlands
